current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75672e+09,0,0.00363193,-1.72123e-07,-0.999993,-1.24047e-07,-0.000840698,2.35271e-08,0.152973,0.0131,-0.0853245,-0.152973,0.013099,-0.0853252,0.120183,0.00760937,-0.0595059,-0.120183,0.00760972,-0.0595059,-0.000139299,-0.000145319,0.000564948,0.000139338,-0.000145327,0.000564976,-8.26074e-05,7.71182e-05,0.000188127,8.26605e-05,7.71151e-05,0.000188141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.75672e+09,0,0.00359028,-1.65925e-07,-0.999994,-1.1499e-07,-0.000764977,2.3038e-08,0.152938,0.0130657,-0.0851849,-0.152938,0.0130646,-0.0851856,0.120162,0.00763011,-0.059459,-0.120162,0.00763047,-0.059459,-0.000132342,-0.000120255,0.000511816,0.000132377,-0.000120262,0.000511842,-8.11891e-05,8.20151e-05,0.000174077,8.12386e-05,8.20126e-05,0.00017409,-0.541062,-2.17656,-2.06959,0.667255,-0.411897,-0.928541,1.40366,0.347453,-3.20382,-1.30352,-0.662895,-2.44679,1,0,0,0
1.75672e+09,0,0.00264513,0.00298353,-0.999992,-0.366473,-0.107576,0.00920588,0.141012,-0.0116066,-0.143393,-0.142232,0.0141696,-0.111738,0.1284,0.0255182,-0.162473,-0.128806,-0.00115508,-0.133001,-0.338817,-0.694934,-1.06489,0.279537,-0.024489,-0.474332,0.235153,0.280848,-1.98362,-0.219209,-0.282667,-1.43976,-0.499602,-1.78624,-1.861,0.565989,-0.409474,-0.760459,1.10135,0.241523,-2.82368,-1.10386,-0.784135,-2.25863,1,0,0,0
1.75672e+09,0,-0.00112418,0.0159562,-0.999872,-0.970929,-0.273988,-0.0214579,0.0882008,-0.121705,-0.24122,-0.100932,0.00609964,-0.158906,0.170425,0.0396487,-0.346192,-0.160898,-0.0502597,-0.273612,-0.603317,-1.29337,-0.847955,0.431528,-0.0734246,-0.489579,0.536594,0.0694839,-1.60364,-0.351132,-0.555799,-1.28938,-0.431457,-1.85229,-1.80605,0.578096,-0.369615,-0.842257,1.15126,0.290978,-2.80262,-1.13313,-0.6271,-2.29772,1,0,0,0
1.75672e+09,0,-0.0085981,0.0430728,-0.999035,-1.66069,-0.441198,-0.134204,0.0265275,-0.245992,-0.307976,-0.0561912,-0.00155532,-0.200873,0.222999,0.0469409,-0.47523,-0.193497,-0.102883,-0.379712,-0.60921,-1.11595,-0.488233,0.453478,-0.07132,-0.395179,0.463875,0.109301,-1.03892,-0.283153,-0.491828,-0.873597,-0.510623,-1.74135,-1.63586,0.636807,-0.383546,-0.895199,1.09394,0.384383,-2.73967,-1.07838,-0.721788,-2.28727,1,0,0,0
1.75672e+09,0,-0.020092,0.089012,-0.995828,-2.4241,-0.557758,-0.245642,-0.0317071,-0.348395,-0.341347,-0.00886964,-0.00729179,-0.245887,0.26311,0.0648454,-0.569289,-0.216181,-0.149273,-0.460016,-0.449579,-0.841947,-0.142243,0.430627,-0.0630864,-0.400089,0.294783,0.205761,-0.786476,-0.15718,-0.382676,-0.675376,-0.523456,-2.06708,-1.49863,0.646899,-0.405239,-1.02201,1.18864,0.478888,-2.97983,-1.0938,-0.877907,-2.49459,1,0,0,0
1.75672e+09,0,-0.0300797,0.130835,-0.990948,-2.77844,-0.636517,-0.297276,-0.0636941,-0.410698,-0.349909,0.0244174,-0.0156074,-0.275517,0.283079,0.0836565,-0.630153,-0.228477,-0.177774,-0.513819,-0.37693,-0.788072,-0.104353,0.405134,-0.158785,-0.35219,0.228949,0.29458,-0.843205,-0.179011,-0.357375,-0.769308,-0.628038,-2.49684,-1.58525,0.689342,-0.518728,-1.20411,1.35205,0.703015,-3.4024,-1.26231,-1.07759,-2.94375,1,0,0,0
1.75672e+09,0,-0.0469115,0.194446,-0.979791,-2.6706,-0.99552,-0.409627,-0.0974164,-0.494622,-0.380631,0.063177,-0.0377361,-0.318505,0.306744,0.11809,-0.720214,-0.252027,-0.217028,-0.599758,-0.156013,-0.581072,-0.584159,0.273939,-0.207797,-0.486017,0.147678,0.348195,-0.8818,-0.286652,-0.342234,-0.884783,-0.828575,-2.81845,-1.67869,0.77101,-0.646773,-1.36941,1.43335,0.808772,-3.83228,-1.23828,-1.25342,-3.3682,1,0,0,0
1.75672e+09,0,-0.0886573,0.207069,-0.974301,0.23475,-2.90224,-1.12846,-0.103194,-0.479412,-0.406125,0.0875351,-0.059538,-0.339218,0.306316,0.15285,-0.791956,-0.30098,-0.240774,-0.680075,-0.0767551,0.507452,-0.269047,0.266025,-0.25698,-0.282112,-0.0187361,0.408144,-0.857361,-0.589885,-0.247273,-0.925983,-0.907705,-3.31542,-2.15861,0.851044,-0.830332,-1.67018,1.60739,1.13513,-4.37701,-1.52485,-1.34246,-3.77297,1,0,0,0
1.75672e+09,0,-0.165964,0.179586,-0.969642,1.78228,-3.58532,-1.252,-0.123772,-0.411811,-0.448736,0.125646,-0.0998767,-0.364861,0.31111,0.196648,-0.898271,-0.354849,-0.270571,-0.784698,-0.290299,0.620885,-0.470638,0.351434,-0.398858,-0.352407,0.0769476,0.419013,-1.11623,-0.36244,-0.280048,-1.05574,-0.990302,-3.71909,-2.43816,0.757095,-0.856639,-2.0471,1.7084,1.44477,-4.96214,-1.55372,-1.42427,-4.31185,1,0,0,0
