current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,0.0400001,-0.00589751,-0.999182,0.00174957,0.000508313,-0.000636762,0.185686,-0.0266364,-0.101433,-0.183372,-0.0488652,-0.121465,0.050531,0.0497929,-0.0370601,-0.0473469,0.10844,0.0113429,-0.000400041,-0.000269411,0.000283158,-0.000157955,-0.000233969,-0.000103647,-0.00048379,-0.000447584,0.000396626,-0.000418169,-0.000536864,0.000177048,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0
1.75673e+09,0,0.0400188,-0.00596096,-0.999181,0.00164898,0.000470284,-0.000628702,0.185612,-0.0266854,-0.101382,-0.1834,-0.0489083,-0.121485,0.0504415,0.0497111,-0.0369881,-0.0474244,0.108341,0.0113744,-0.000375779,-0.000247984,0.000260971,-0.000139827,-0.00022055,-0.000105303,-0.000459808,-0.000415109,0.000364497,-0.000399312,-0.000509175,0.000155516,-0.577679,-2.56081,-2.189,0.720997,-0.358294,-0.999266,1.64572,0.428153,-3.42828,-1.48734,-0.708537,-2.69327,-0.5,0,0,0
1.75673e+09,0,0.0417318,-0.00848024,-0.999093,0.2537,0.171685,0.0120109,0.188787,-0.0177599,-0.101339,-0.186335,-0.0485768,-0.1221,0.0478669,0.0442388,-0.0291427,-0.0491533,0.108296,0.016939,0.10541,0.294285,0.00411789,-0.0948733,0.010596,-0.0186139,-0.0821915,-0.17512,0.251112,-0.0542751,-0.00019846,0.181427,-0.504879,-2.33048,-1.96109,0.65853,-0.414576,-0.789608,1.39924,0.231456,-3.19731,-1.32894,-0.834094,-2.65222,-0.5,0,0,0
1.75673e+09,0,0.0520083,-0.0203699,-0.998439,0.942105,0.760233,0.0989841,0.199327,0.0365991,-0.061693,-0.200925,-0.047034,-0.124971,0.0362854,0.0162925,0.0101386,-0.0504855,0.107507,0.0620849,0.139694,0.824393,0.560431,-0.223093,0.0200609,-0.0365729,-0.180294,-0.404698,0.573204,0.0654554,-0.0256483,0.888397,-0.436039,-2.48056,-1.99501,0.624572,-0.304587,-0.919356,1.54246,0.296344,-3.27031,-1.41669,-0.767893,-2.76065,-0.5,0,0,0
1.75673e+09,0,0.0726802,-0.0412703,-0.996501,1.07251,1.21981,0.226103,0.204435,0.145857,0.0540262,-0.226744,-0.0449319,-0.129197,0.0170106,-0.0349337,0.0825412,-0.03225,0.107508,0.178228,-0.0133748,1.22437,1.48736,-0.278383,0.0316071,-0.0460915,-0.18778,-0.572927,0.820527,0.290244,0.0714691,1.30784,-0.487652,-2.11539,-1.81959,0.617771,-0.390462,-0.899993,1.33486,0.251937,-3.05705,-1.26682,-0.802447,-2.54548,-0.5,0,0,0
1.75673e+09,0,0.100396,-0.0680391,-0.992618,1.24845,1.2852,0.436699,0.180665,0.282968,0.251316,-0.26198,-0.0370159,-0.136141,-0.00229052,-0.0967444,0.178635,0.0439631,0.114863,0.373312,-0.34563,1.21603,1.81391,-0.343333,0.111776,-0.0832419,-0.151153,-0.507318,0.897301,0.946774,0.116682,1.85755,-0.532394,-1.83079,-1.6621,0.593239,-0.339507,-0.714199,1.09474,0.158167,-2.81897,-1.0612,-0.899679,-2.38019,-0.5,0,0,0
1.75673e+09,0,0.124391,-0.0940162,-0.987769,0.991788,0.993829,0.534027,0.139148,0.406209,0.413657,-0.298511,-0.0185813,-0.147664,-0.0203026,-0.138076,0.30108,0.162064,0.141024,0.539998,-0.343097,0.99055,1.09526,-0.312018,0.215474,-0.125213,-0.152057,-0.217976,1.15717,1.09527,0.342299,1.1241,-0.570571,-1.39867,-1.45652,0.621976,-0.349119,-0.608733,0.74717,0.10603,-2.46999,-0.870084,-0.91941,-2.2606,-0.5,0,0,0
1.75673e+09,0,0.139057,-0.110283,-0.984124,0.539769,0.637617,0.501994,0.11738,0.48321,0.47717,-0.325685,0.0073995,-0.162437,-0.0382202,-0.140064,0.410314,0.258551,0.182333,0.603617,-0.0875213,0.508807,0.25781,-0.234721,0.291202,-0.169485,-0.194339,0.173136,0.869145,0.775779,0.440653,0.205021,-0.532281,-0.652631,-1.14332,0.697581,-0.187208,-0.446685,0.319154,0.00261324,-1.81667,-0.567199,-0.778536,-1.87271,-0.5,0,0,0
1.75673e+09,0,0.148071,-0.11715,-0.982014,-0.0276058,0.376957,0.45761,0.123964,0.490468,0.469105,-0.346596,0.0427215,-0.183932,-0.0558336,-0.0976322,0.453306,0.306115,0.223804,0.57426,0.168731,-0.359853,-0.284347,-0.153754,0.336211,-0.212968,-0.0869402,0.517773,-0.0831102,0.141728,0.282075,-0.690898,-0.432445,0.0330623,-1.04049,0.785433,0.0836554,-0.427159,0.00733342,0.143024,-1.20226,-0.430499,-0.51632,-1.30793,-0.5,0,0,0
1.75673e+09,0,0.154167,-0.11012,-0.981889,-0.730347,0.341282,0.514671,0.148524,0.392489,0.424451,-0.362043,0.0784712,-0.207026,-0.0518966,-0.0387518,0.388491,0.287043,0.228124,0.4673,0.239046,-1.35281,-0.457344,-0.156051,0.290666,-0.185945,0.164464,0.488885,-1.02695,-0.424877,-0.217136,-1.14981,-0.365055,0.737496,-0.962575,0.905901,0.50083,-0.504844,-0.2679,0.389272,-0.471437,-0.191988,-0.0666548,-0.903405,-0.5,0,0,0
1.75673e+09,0,0.161218,-0.0875884,-0.983024,-1.21959,0.424989,0.531676,0.174203,0.222136,0.375877,-0.384302,0.0963064,-0.212536,-0.0164488,-0.00912154,0.245954,0.218278,0.165471,0.331755,0.329915,-0.76774,-0.518145,-0.301732,0.0580691,0.0191831,0.395672,0.028758,-1.48766,-0.791537,-0.881461,-1.32035,-0.385354,1.44256,-1.07538,0.947945,1.00084,-0.566762,-0.450288,0.82431,0.152244,0.0352418,0.485557,-0.318541,-0.5,0,0,0
1.75673e+09,0,0.169557,-0.0744634,-0.982703,-0.864285,0.929273,0.40607,0.20819,0.22074,0.32648,-0.412529,0.0909508,-0.203401,0.00856662,-0.0267831,0.142986,0.176329,0.12836,0.247144,0.605706,0.272645,-0.760134,-0.472902,-0.250197,0.304383,0.314614,-0.505664,-1.44732,-0.370843,-0.0812411,-1.11265,-0.401643,1.81145,-1.23607,1.04449,1.28911,-0.693032,-0.603897,1.17575,0.42652,0.114169,0.824311,-0.0510183,-0.5,0,0,0
1.75673e+09,0,0.193773,-0.0614501,-0.97912,-0.609598,1.48538,0.266534,0.286028,0.249855,0.26911,-0.474177,0.0584052,-0.177063,0.0370671,-0.114374,0.0138615,0.147979,0.136373,0.152397,0.90164,0.181903,-0.334387,-0.710767,-0.417413,0.305623,0.273408,-1.15873,-1.12835,-0.292621,0.0512124,-0.815051,-0.493082,2.00778,-1.3074,1.11429,1.46988,-0.81278,-0.711524,1.53854,0.536816,0.193883,1.00061,0.10133,-0.5,0,0,0
1.75673e+09,0,0.225645,-0.0496888,-0.972942,-0.834904,1.53643,0.196753,0.384289,0.224352,0.278756,-0.554481,0.00110942,-0.128965,0.0719206,-0.263885,-0.0845416,0.0917877,0.0799757,0.0792383,0.734768,-0.921885,0.581537,-0.763205,-0.517345,0.381605,0.375472,-1.48038,-0.716085,-0.544394,-0.74663,-0.602412,-0.500857,2.30657,-1.50997,1.19018,1.75094,-0.814191,-0.785182,1.88678,0.650843,0.255518,1.21125,0.298368,-0.5,0,0,0
1.75673e+09,0,0.260832,-0.0373197,-0.964663,-0.633457,1.58725,0.0235697,0.483517,0.156157,0.336584,-0.6356,-0.0723463,-0.070902,0.106631,-0.431509,-0.143136,0.032918,0.00737643,0.0135224,0.78924,-0.938827,0.788043,-0.714291,-0.696294,0.527362,0.351071,-1.4948,-0.428417,-0.604959,-0.936658,-0.55268,-0.567285,2.61445,-1.70218,1.2604,1.98041,-0.774547,-0.936862,2.18366,0.759767,0.390776,1.28615,0.444467,-0.5,0,0,0
1.75673e+09,0,0.290019,-0.0267672,-0.956647,-0.47323,1.40537,-0.112307,0.572225,0.0800811,0.415658,-0.703345,-0.138528,-0.0256635,0.141538,-0.567156,-0.175745,-0.0279503,-0.085123,-0.0423132,0.935509,-0.737413,0.883438,-0.60194,-0.63893,0.399865,0.372407,-1.22279,-0.240392,-0.620473,-1.02287,-0.52792,-0.71007,2.97618,-1.96768,1.21453,2.12584,-0.636748,-1.06542,2.37648,0.742453,0.484823,1.35451,0.554537,-0.5,0,0,0
1.75673e+09,0,0.317117,-0.0138447,-0.948285,-0.511571,0.945052,-0.201994,0.673638,-0.0179648,0.527022,-0.766232,-0.196313,0.00157988,0.19291,-0.67847,-0.19791,-0.0981355,-0.207139,-0.101925,0.795799,-0.795339,0.880687,-0.500429,-0.30086,0.0583487,0.482534,-0.638658,-0.17698,-0.559887,-1.05879,-0.431127,-0.803986,3.28029,-1.90491,1.25208,2.1538,-0.488491,-1.24811,2.32358,0.842053,0.639858,1.44108,0.63705,-0.5,0,0,0
