current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74548e+09,0,-0.00213053,0.0015979,-0.00239684,-0.0300605,-0.00106184,-0.999547,0.710618,1.29936,-0.78489,0.0247811,0.0395194,-0.106813,-0.0191798,0.0591089,-0.100195,0.0436189,-0.030323,-0.11517,-0.0472521,-0.0249337,-0.119103,0.00290664,-0.000968881,-0.000808805,-0.000581329,-0.00290664,0.000404402,-0.00251909,0.00193776,-0.00141541,0,-0.00290664,0.000404402,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.370001,-0.314108,0.403167,1.45647,0,0
1.74548e+09,0,-0.0015979,0.00266316,-0.00292948,-0.0300646,-0.00107983,-0.999547,-0.514816,1.72734,-0.0018615,0.0247509,0.0395194,-0.106798,-0.0191495,0.0591392,-0.100195,0.0436189,-0.030323,-0.115154,-0.0473127,-0.024964,-0.119088,0.00193776,-0.00135643,0.000707704,0.00290664,0.00116266,-0.000101101,-0.00193776,0.00290664,0.000101101,-0.00465063,-0.00465063,0.00222421,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.369968,-0.31421,0.403086,1.45636,0,0
1.74548e+09,0,0.000266316,-0.00292948,-0.00133158,-0.0301433,-0.00101781,-0.999545,-1.5207,-0.370965,0.584386,0.0261436,0.0419113,-0.10882,-0.0196945,0.0615008,-0.103085,0.0458594,-0.0313827,-0.119356,-0.0497954,-0.0262356,-0.123369,0.00174399,0.00213154,0.000606604,0.00310042,0.00116266,0.000707704,-0.00193776,0.00658839,-0.00818915,0.00155021,0.00542573,-0.00829025,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.369985,-0.31411,0.403188,1.45646,0,0
1.74548e+09,0,-0.00106526,-0.00852211,-0.00585895,-0.0307421,-0.00111386,-0.999527,-1.68425,0.845644,-0.199146,0.02684,0.0438491,-0.109025,-0.0203,0.0630148,-0.103781,0.0465861,-0.02999,-0.120841,-0.050401,-0.0243584,-0.126212,0.00116266,0.00716972,-0.00272972,-0.00251909,0.00348797,-0.00596494,0.00232531,0.00949503,-0.00707704,-0.00310042,0.00523196,-0.0105145,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.370005,-0.314095,0.402936,1.45649,0,0
1.74548e+09,0,0.00612527,-0.0125169,-0.00692422,-0.0315926,-0.00146556,-0.9995,1.26741,0.709561,-0.0259508,0.0275061,0.0456657,-0.10961,-0.0207239,0.0648012,-0.106245,0.0471311,-0.0280522,-0.124664,-0.0511882,-0.0217242,-0.130019,0.00465063,0.00251909,0.000505503,0.000387552,0.000968881,-0.00748145,0.00368175,0.00620084,-0.014053,-0.00716972,0.00620084,-0.00930126,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.369605,-0.314571,0.401723,1.45591,0,0
1.74548e+09,0,0.00213053,-0.010919,-0.0082558,-0.0325867,-0.00181163,-0.999467,0.911746,-0.383798,0.228195,0.02793,0.0468466,-0.109846,-0.0206634,0.0664361,-0.108283,0.0470705,-0.0255089,-0.128187,-0.0523085,-0.0193928,-0.133163,0.0032942,0.00193776,-0.00131431,0.00232531,0.00310042,-0.00252752,-0.00271287,0.00542573,-0.00798695,-0.00174399,0.00465063,-0.00667264,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.370253,-0.314427,0.401607,1.45635,0,0
1.74548e+09,0,0.00399474,-0.00372843,-0.00958738,-0.0330837,-0.00220753,-0.99945,1.04815,-1.90265,0.0997838,0.0283539,0.0470585,-0.109878,-0.0203606,0.0668903,-0.109894,0.0469797,-0.0241464,-0.130477,-0.0528232,-0.0183635,-0.135706,0.0048444,0.00193776,-0.00232531,0.00193776,0.00251909,-0.00303302,0,0.00368175,-0.00404403,-0.00523196,-0.00290664,-0.00596494,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.370471,-0.314605,0.401344,1.45627,0,0
1.74548e+09,0,0.00719053,-0.00426106,-0.00932106,-0.0334262,-0.00268645,-0.999438,-1.72182,1.83678,-0.0640264,0.0287172,0.0469677,-0.109846,-0.0200275,0.0669811,-0.111316,0.0469191,-0.0235106,-0.131172,-0.0530049,-0.0176065,-0.138739,0.00368175,0,-0.000101101,0.0032942,-0.00135643,-0.00434733,0.00348797,-0.000581329,-0.000505503,-0.00193776,0.00368175,-0.00839135,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.370748,-0.314868,0.401137,1.45613,0,0
1.74548e+09,0,0.00852211,-0.00559264,-0.00958738,-0.0337978,-0.00335536,-0.999423,1.49882,-0.853079,-0.297793,0.0289594,0.0468163,-0.109846,-0.0199972,0.0671628,-0.112816,0.0467677,-0.0231472,-0.132041,-0.0534287,-0.0167587,-0.141756,0.00193776,0.00155021,-0.000303302,0,-0.00310042,-0.00505503,-0.0032942,0.00135643,-0.00303302,-0.00678217,0.00213154,-0.00525723,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.370989,-0.315079,0.400985,1.45599,0,0
1.74548e+09,0,0.00852211,-0.00639159,0.000266316,-0.0341933,-0.00396373,-0.999408,-0.681206,0.691676,-0.240384,0.0292016,0.0464529,-0.109846,-0.0198761,0.0675262,-0.114965,0.0468889,-0.0228445,-0.133684,-0.0537618,-0.0159715,-0.143936,0.000775105,-0.00232531,0,0.00193776,-0.000775105,-0.00495393,-0.00116266,-0.00116266,-0.00232531,-0.00193776,0.00271287,-0.00454953,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.371092,-0.315503,0.400993,1.45561,0,0
1.74548e+09,0,0.00692422,-0.000532632,-0.00452737,-0.0342754,-0.00458123,-0.999402,1.58154,-1.09314,-0.531482,0.0295649,0.0456052,-0.109862,-0.0197853,0.067617,-0.117018,0.0470705,-0.0230261,-0.134695,-0.0539132,-0.0157293,-0.145848,-0.00290664,-0.00271287,-0.000707704,-0.000581329,-0.00290664,-0.00434733,0.00290664,0.00232531,-0.00252752,-0.000193776,0,-0.00586384,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.371415,-0.315766,0.400764,1.4555,0,0
1.74548e+09,0,0.00372843,-0.00106526,-0.00426106,-0.0343266,-0.00516339,-0.999398,-1.94571,-1.55423,0.615852,0.0297163,0.0445758,-0.109862,-0.0196945,0.0673748,-0.118329,0.0471311,-0.0237225,-0.134932,-0.0539435,-0.0158201,-0.147254,0.00116266,0.00135643,-0.00101101,0,-0.00251909,-0.00212311,-0.00174399,0.00174399,-0.00111211,0.00213154,-0.00193776,-0.00333632,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.372339,-0.316108,0.400244,1.45568,0,0
1.74548e+09,0,0.000798948,-0.00266316,-0.00239684,-0.0345292,-0.0055325,-0.999389,0.543248,1.0312,0.398901,0.0298375,0.043516,-0.109862,-0.019422,0.06686,-0.119325,0.0472522,-0.0244189,-0.135043,-0.0539737,-0.0160927,-0.148391,0.000193776,-0.000775105,-0.00222421,0.00290664,-0.00310042,-0.00333632,-0.000775105,-0.000581329,-0.00131431,0,-0.00174399,-0.00202201,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.372944,-0.315935,0.401288,1.45603,0,0
1.74548e+09,0,0.000798948,0.00213053,0,-0.0345639,-0.0058397,-0.999386,0.0268241,-1.11477,-0.0105372,0.0299283,0.0423958,-0.109846,-0.0192403,0.066103,-0.120036,0.047343,-0.0253878,-0.135137,-0.0539737,-0.0167587,-0.14937,-0.00290664,-0.000968881,-0.00101101,0.00174399,-0.00116266,-0.00111211,-0.00193776,0.00135643,-0.00141541,-0.00174399,-0.00290664,-0.00283082,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.373059,-0.31639,0.400187,1.45574,0,0
1.74548e+09,0,0.00346211,0.000532632,-0.00346211,-0.034567,-0.00613915,-0.999384,-1.97128,1.52922,0.78451,0.0300191,0.0416085,-0.109846,-0.0192403,0.0655883,-0.120936,0.0474036,-0.0260539,-0.135216,-0.0539737,-0.0170918,-0.150081,0.00193776,-0.00232531,-0.000404402,0.00193776,-0.00193776,-0.00242641,0,0,-0.00131431,-0.00116266,0.000581329,-0.000404402,0,0,0,0,0,0,0,0,0,0,0,0,0.88529,-1.99218,0.584854,0.5,1,-0.373553,-0.316481,0.400155,1.4559,0,0
