current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,-0.0333008,-7.40615e-07,-0.999445,8.3426e-08,0.000301161,-1.51043e-07,0.0250292,-0.00291336,-0.0991665,-0.0250097,-0.0029279,-0.0991834,0.110553,0.00809073,-0.0675951,-0.110572,0.00818241,-0.0675272,4.916e-05,0.000131477,2.51523e-05,-4.9139e-05,0.00013149,2.50871e-05,-6.25163e-05,6.9879e-05,0.000160712,6.25023e-05,6.97668e-05,0.000160689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75673e+09,0,-0.03329,-7.4379e-07,-0.999446,8.30602e-08,0.000299247,-1.50078e-07,0.0250381,-0.00288975,-0.0991621,-0.0250186,-0.0029043,-0.099179,0.110542,0.00810325,-0.0675664,-0.11056,0.00819492,-0.0674984,4.91929e-05,0.000130552,2.46753e-05,-4.91722e-05,0.000130565,2.46106e-05,-6.23663e-05,6.98881e-05,0.000158819,6.23526e-05,6.97764e-05,0.000158796,-0.573725,-2.49879,-2.13923,0.711895,-0.400109,-1.0211,1.58917,0.409439,-3.42993,-1.43314,-0.715536,-2.66607,0,0,0,0
1.75673e+09,0,-0.033026,0.000109278,-0.999454,-0.014976,0.0377513,-0.00118902,0.0254945,-0.00128412,-0.10304,-0.0252554,-0.00131792,-0.102966,0.110918,0.00976038,-0.0707113,-0.110762,0.00973356,-0.0704801,0.0124334,0.0432285,-0.106428,-0.00650292,0.042703,-0.103976,0.0103289,0.0443243,-0.0858497,-0.00566443,0.0411789,-0.0815639,-0.514537,-2.27826,-1.90537,0.645924,-0.45304,-0.859999,1.33654,0.260557,-3.20661,-1.27811,-0.870976,-2.61178,0,0,0,0
1.75673e+09,0,-0.0319003,0.000455225,-0.999491,-0.0254258,0.0972045,-0.00228366,0.0270692,0.00394434,-0.116506,-0.0261491,0.00386077,-0.116153,0.112182,0.0149506,-0.0812567,-0.111507,0.0145713,-0.0805583,0.0248778,0.0798453,-0.212001,-0.0148941,0.0793527,-0.208041,0.0194909,0.0775395,-0.162823,-0.0120488,0.0724951,-0.15626,-0.466633,-2.42717,-1.90153,0.637681,-0.379757,-0.985682,1.46333,0.318622,-3.28431,-1.35209,-0.805438,-2.73563,0,0,0,0
1.75673e+09,0,-0.0286176,0.00103439,-0.99959,-0.0244998,0.195407,-0.00352381,0.0306,0.0144523,-0.146433,-0.0285607,0.014353,-0.145642,0.114768,0.0245641,-0.103188,-0.113326,0.0235891,-0.101748,0.0372163,0.104433,-0.315056,-0.0280866,0.104531,-0.31162,0.0256717,0.0906077,-0.222809,-0.0202864,0.0849925,-0.216196,-0.518727,-2.17273,-1.69986,0.658846,-0.459372,-1.00573,1.29687,0.314498,-3.10095,-1.22892,-0.866067,-2.61069,0,0,0,0
1.75673e+09,0,-0.0230324,0.00145411,-0.999734,-0.0143064,0.302783,-0.00479273,0.0352399,0.0261178,-0.185099,-0.0324671,0.0260691,-0.18403,0.117685,0.0339652,-0.129392,-0.115983,0.0323579,-0.127254,0.0460357,0.104262,-0.376471,-0.0415808,0.104981,-0.374551,0.0267235,0.0781988,-0.246667,-0.0269492,0.0723771,-0.240538,-0.528115,-2.10305,-1.52097,0.653443,-0.467136,-0.880233,1.15658,0.249214,-2.96835,-1.08948,-0.982747,-2.58785,0,0,0,0
1.75673e+09,0,-0.0167655,0.00161888,-0.999858,-0.00478515,0.382379,-0.00561767,0.0396967,0.0349395,-0.220454,-0.0367205,0.0349686,-0.219241,0.120048,0.0400091,-0.151774,-0.118596,0.0378673,-0.149093,0.0520505,0.0916203,-0.40269,-0.0516804,0.0925531,-0.401397,0.0255243,0.0572972,-0.248183,-0.0305644,0.0512307,-0.242239,-0.573371,-2.04658,-1.40402,0.689651,-0.532256,-0.844764,1.03662,0.288653,-2.90899,-1.05272,-1.06842,-2.66368,0,0,0,0
1.75673e+09,0,-0.00743589,0.00162576,-0.999971,0.00212448,0.453748,-0.00618859,0.0458068,0.0434957,-0.265207,-0.0429986,0.0436304,-0.263877,0.122716,0.0443994,-0.178306,-0.122062,0.0415759,-0.174975,0.0581882,0.0645303,-0.405311,-0.0608804,0.0654247,-0.404375,0.0231665,0.0245737,-0.232821,-0.0316517,0.0183302,-0.226958,-0.632737,-1.9018,-1.24673,0.715992,-0.561657,-0.768885,0.89222,0.213591,-2.80132,-0.872032,-1.1589,-2.66215,0,0,0,0
1.75673e+09,0,0.00184806,0.00152002,-0.999997,0.00661228,0.459104,-0.00198357,0.0517722,0.048313,-0.304493,-0.0493965,0.0485967,-0.303066,0.124961,0.0454584,-0.200516,-0.125186,0.0421808,-0.196723,0.0604872,0.0352991,-0.378201,-0.0655552,0.0372349,-0.377165,0.0223133,0.00304584,-0.21485,-0.0309119,-0.00051178,-0.210864,-0.561856,-1.85642,-1.22998,0.723762,-0.586989,-0.797513,0.803181,0.269239,-2.74582,-0.848014,-1.22777,-2.57682,0,0,0,0
1.75673e+09,0,0.0113404,0.00146742,-0.999935,-0.000792933,0.40286,-0.00456699,0.058538,0.0503756,-0.343004,-0.056499,0.0508243,-0.341454,0.127451,0.0451831,-0.223111,-0.128486,0.0413592,-0.218747,0.0611395,0.00613356,-0.324325,-0.0626952,0.00703489,-0.323284,0.0228152,-0.00680505,-0.196441,-0.0291451,-0.0125803,-0.190675,-0.508644,-1.73455,-1.08779,0.676316,-0.526777,-0.935715,0.660259,0.275539,-2.64183,-0.663256,-1.2506,-2.66228,0,0,0,0
