current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74498e+09,0,9.45482e-09,0.000112774,-5.80141e-08,-0.034083,-5.14694e-07,-0.999419,0.392407,1.04677,0.650043,0.0245559,-0.00333935,-0.0997671,-0.0245358,-0.00335377,-0.0997838,0.111182,0.00754738,-0.0702019,-0.111201,0.00764394,-0.0701311,7.33724e-06,-1.28418e-05,8.58635e-05,-7.32716e-06,-1.28428e-05,8.58482e-05,-2.56667e-05,-4.25573e-05,0.000129644,2.56586e-05,-4.2602e-05,0.000129647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0401264,5.06641e-06,0.340354,-0.1,0,0
1.74498e+09,0,1.01013e-08,0.00011274,-5.76773e-08,-0.0340722,-5.15824e-07,-0.999419,0.450347,-1.56222,-0.0934855,0.0245595,-0.00334471,-0.099727,-0.0245394,-0.00335914,-0.0997437,0.11117,0.00752771,-0.0701406,-0.111189,0.00762427,-0.0700698,7.61322e-06,-9.76988e-06,8.14022e-05,-7.60328e-06,-9.77074e-06,8.13866e-05,-2.52149e-05,-3.94521e-05,0.000125881,2.52069e-05,-3.94965e-05,0.000125883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0401158,5.06516e-06,0.340363,-0.1,0,0
1.74498e+09,0,-1.30301e-05,0.0156479,-1.18989e-07,-0.0334512,1.34475e-07,-0.99944,1.62819,-0.0199923,0.314246,0.0250195,-0.00131297,-0.104811,-0.0249981,-0.00132763,-0.104828,0.111477,0.00906336,-0.0734594,-0.111495,0.00915968,-0.0733882,0.00212278,0.00893899,-0.0233224,-0.00211767,0.00893801,-0.023321,0.00137928,0.00641668,-0.0148216,-0.00137406,0.00641606,-0.0148199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0400876,5.09015e-06,0.339912,-0.1,0,0
1.74498e+09,0,-8.76536e-06,0.0320139,-2.85653e-07,-0.0314529,1.05768e-06,-0.999505,-1.36945,-0.75832,0.322392,0.0262007,0.00311279,-0.11738,-0.0261776,0.00309765,-0.117395,0.112172,0.0118444,-0.0809596,-0.112188,0.0119406,-0.0808877,0.00352029,0.0121194,-0.036577,-0.00351717,0.0121183,-0.0365758,0.00193446,0.00681909,-0.0209336,-0.00193124,0.00681894,-0.0209322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.040022,5.15143e-06,0.338325,-0.1,0,0
1.74498e+09,0,-1.00891e-06,0.0426776,-6.54423e-07,-0.0283765,1.41231e-06,-0.999597,0.733537,-1.59547,0.271205,0.0277993,0.0080598,-0.133465,-0.0277757,0.0080443,-0.13348,0.112986,0.0142574,-0.0897939,-0.113002,0.0143538,-0.0897218,0.00429369,0.0122019,-0.0421189,-0.00429372,0.012201,-0.0421185,0.00206906,0.00523979,-0.0225083,-0.00206922,0.00524017,-0.0225077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0399857,5.20197e-06,0.336166,-0.1,0,0
1.74498e+09,0,4.73895e-06,0.0466817,-1.16419e-06,-0.0247415,1.21942e-06,-0.999694,-1.96065,1.39327,0.0776937,0.0295899,0.0126358,-0.150487,-0.0295668,0.01262,-0.150503,0.113801,0.0159242,-0.098682,-0.113817,0.0160208,-0.0986099,0.00454598,0.0105988,-0.0421197,-0.00454814,0.0105981,-0.0421199,0.00198577,0.00327964,-0.0216803,-0.00198838,0.00328037,-0.0216805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0400174,5.22929e-06,0.334282,-0.1,0,0
1.74498e+09,0,7.74569e-06,0.0448603,-1.69326e-06,-0.0210497,6.87965e-07,-0.999779,0.930385,1.50401,0.0408589,0.0313829,0.016343,-0.166592,-0.0313609,0.0163269,-0.166608,0.114553,0.0168288,-0.106905,-0.11457,0.0169257,-0.106833,0.00436343,0.0080567,-0.0381739,-0.00436648,0.00805615,-0.0381746,0.00177489,0.00146956,-0.0194501,-0.00177872,0.00147045,-0.0194509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0401648,5.24749e-06,0.332099,-0.1,0,0
1.74498e+09,0,8.57937e-06,0.0368752,-3.04498e-06,-0.017432,-3.70381e-08,-0.999848,0.339152,-0.315582,0.0201432,0.0331757,0.0191451,-0.181749,-0.033155,0.0191288,-0.181765,0.115268,0.017141,-0.114751,-0.115288,0.0172381,-0.114679,0.00377249,0.00499026,-0.0309215,-0.00377538,0.00498969,-0.0309227,0.00151662,0.000339579,-0.0165343,-0.00152107,0.000339969,-0.0165352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0403879,5.25689e-06,0.330539,-0.1,0,0
1.74498e+09,0,7.87827e-06,0.0258493,-3.55067e-06,-0.0149582,-7.17661e-07,-0.999888,0.567504,-1.07712,-0.0203595,0.0345199,0.0205643,-0.192388,-0.0345002,0.0205477,-0.192405,0.11583,0.0172266,-0.120798,-0.115851,0.0173239,-0.120727,0.00300353,0.00239123,-0.022987,-0.00300582,0.00239072,-0.0229883,0.00130644,0.000145643,-0.01393,-0.00131062,0.000145918,-0.0139311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0407886,5.26719e-06,0.328987,-0.1,0,0
1.74498e+09,0,5.53893e-06,0.0147617,-3.31314e-06,-0.0133878,-1.25546e-06,-0.99991,0.772183,-1.70297,-0.337828,0.0355388,0.0210209,-0.199866,-0.0355198,0.0210043,-0.199883,0.116304,0.0172722,-0.12578,-0.116326,0.0173696,-0.12571,0.00217392,0.00032572,-0.0154298,-0.0021751,0.000325375,-0.015431,0.00108768,0.000130862,-0.0112467,-0.00109066,0.000131156,-0.0112479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,2,-0.0412599,5.27657e-06,0.32794,-0.1,0,0
