current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,-0.0346894,-5.44725e-07,-0.999398,1.23419e-07,0.000363787,-1.99243e-07,0.0238704,-0.00460255,-0.0995505,-0.0238506,-0.00461745,-0.0995671,0.113417,0.00745368,-0.0687051,-0.113436,0.00754857,-0.0686352,4.87005e-05,0.000190756,3.84975e-05,-4.86603e-05,0.000190779,3.83959e-05,-6.94116e-05,9.31379e-05,0.000229004,6.93904e-05,9.30054e-05,0.000228983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75673e+09,0,-0.0346742,-5.5018e-07,-0.999399,1.22758e-07,0.000360571,-1.97661e-07,0.0238806,-0.00456268,-0.0995425,-0.0238608,-0.00457758,-0.0995591,0.113403,0.00747323,-0.0686574,-0.113422,0.00756812,-0.0685875,4.87625e-05,0.000189232,3.76494e-05,-4.87229e-05,0.000189254,3.75487e-05,-6.91537e-05,9.31838e-05,0.000225779,6.91328e-05,9.30522e-05,0.000225758,-0.574,-2.50246,-2.1401,0.71216,-0.400502,-1.02285,1.59118,0.410386,-3.43354,-1.43439,-0.716177,-2.66917,0,0,0,0
1.75673e+09,0,-0.034667,-5.52767e-07,-0.999399,1.22435e-07,0.000359073,-1.96913e-07,0.0238855,-0.00454378,-0.0995388,-0.0238657,-0.00455868,-0.0995554,0.113396,0.00748265,-0.0686349,-0.113415,0.00757742,-0.068565,4.87907e-05,0.000188494,3.72651e-05,-4.87514e-05,0.000188516,3.71648e-05,-6.90348e-05,9.31823e-05,0.000224278,6.9014e-05,9.30511e-05,0.000224257,-0.514914,-2.28403,-1.90663,0.646335,-0.45367,-0.862749,1.33927,0.262062,-3.21254,-1.28013,-0.872325,-2.61646,0,0,0,0
1.75673e+09,0,-0.035098,0.00283049,-0.99938,-0.306123,-0.0444173,0.020196,0.0211875,-0.0370356,-0.153491,-0.0157287,-0.005023,-0.124762,0.124241,0.0280683,-0.185042,-0.124002,0.000981808,-0.153224,-0.0889085,-0.760498,-1.01789,0.184743,-0.0299595,-0.478719,0.253568,0.36892,-2.29796,-0.238533,-0.187975,-1.68227,-0.467353,-2.43419,-1.9057,0.635234,-0.378762,-0.990222,1.46618,0.322866,-3.29578,-1.35372,-0.806366,-2.7409,0,0,0,0
1.75673e+09,0,-0.0369438,0.0109756,-0.999257,-0.46041,-0.141116,0.061324,0.0016937,-0.166573,-0.271572,0.0183645,-0.0168132,-0.176465,0.172458,0.0589557,-0.461932,-0.166473,-0.0415752,-0.36256,-0.28087,-1.68213,-1.20141,0.442536,-0.17555,-0.523233,0.677468,0.198412,-2.86213,-0.573316,-0.626024,-2.222,-0.52069,-2.24815,-1.68116,0.686255,-0.475829,-1.01573,1.29096,0.326111,-3.10342,-1.22345,-0.871327,-2.64866,0,0,0,0
1.75673e+09,0,-0.0407811,0.0224373,-0.998916,-0.675115,-0.226254,0.0217854,-0.0357104,-0.357866,-0.371429,0.0596107,-0.0322464,-0.242389,0.25552,0.064836,-0.707144,-0.232693,-0.124521,-0.559256,-0.441307,-1.9825,-0.766865,0.371313,-0.15356,-0.70852,0.889865,-0.0170934,-1.98445,-0.68283,-0.947957,-1.65361,-0.548661,-2.36378,-1.44767,0.739363,-0.47757,-0.93968,1.23893,0.301892,-3.08497,-1.10505,-1.03175,-2.78412,0,0,0,0
1.75673e+09,0,-0.0456707,0.0389221,-0.998198,-0.984527,-0.250619,-0.0302131,-0.0829953,-0.544483,-0.414991,0.0931893,-0.0488265,-0.307508,0.338263,0.0621634,-0.842763,-0.291556,-0.219759,-0.683611,-0.472303,-1.70774,-0.16496,0.296852,-0.169447,-0.573757,0.727219,-0.0132757,-0.864504,-0.462767,-0.912504,-0.934659,-0.631918,-2.79182,-1.33682,0.821597,-0.541027,-1.19043,1.4394,0.508007,-3.50668,-1.24272,-1.20057,-3.17433,0,0,0,0
1.75673e+09,0,-0.0523842,0.0665352,-0.996408,-1.45095,-0.349734,-0.0835406,-0.130623,-0.703449,-0.407161,0.121905,-0.0637303,-0.379891,0.400475,0.0715566,-0.900838,-0.323828,-0.305149,-0.762582,-0.391706,-1.21302,0.22229,0.258529,-0.177836,-0.504228,0.423101,0.182041,-0.341299,-0.175907,-0.64173,-0.588114,-0.761445,-3.29135,-1.37479,0.892066,-0.609987,-1.53721,1.70323,0.661778,-4.10939,-1.35153,-1.42853,-3.74476,0,0,0,0
1.75673e+09,0,-0.0603982,0.0970456,-0.993446,-1.85793,-0.493931,-0.121379,-0.161741,-0.795121,-0.383215,0.143994,-0.0780219,-0.440727,0.430094,0.0969414,-0.935477,-0.33101,-0.351909,-0.818409,-0.317864,-0.892711,0.271375,0.257228,-0.213787,-0.541991,0.265364,0.353962,-0.48402,-0.0296325,-0.436977,-0.697873,-0.790185,-3.90716,-1.67355,0.969964,-0.731109,-1.99499,1.99664,0.94336,-4.83206,-1.65415,-1.59403,-4.31352,0,0,0,0
1.75673e+09,0,-0.108265,0.0880286,-0.990217,1.62705,-3.17961,-0.811712,-0.183881,-0.788504,-0.374133,0.168406,-0.0975866,-0.487282,0.434902,0.153654,-1.01048,-0.383124,-0.380992,-0.91651,-0.229049,0.47358,-0.0754401,0.294962,-0.210151,-0.217954,-0.00719411,0.602225,-0.911295,-0.691678,-0.181908,-1.0558,-0.897057,-4.39765,-2.0415,1.00573,-0.734244,-2.61908,2.27703,1.27419,-5.55695,-1.8357,-1.60143,-5.0535,0,0,0,0
