current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74549e+09,0,-0.00266316,0.00239684,-0.00133158,-0.0374441,0.00122514,-0.999298,0.940201,0.724326,0.381158,0.0160612,0.0428197,-0.10814,-0.0126398,0.0518424,-0.101442,0.0431345,-0.0319883,-0.116118,-0.0466163,-0.0206949,-0.123874,0.00193776,0.00290664,0.000202201,0.00174399,-0.00174399,0.00101101,0,0.00174399,0.000303302,-0.00155021,0.000968881,0.00111211,0,0,0,0,0,0,0,0,0,0,0,0,1.29733,0.854288,0.71746,0.8,1,-0.702395,-0.0371155,0.401183,1.21541,0,0
1.74549e+09,0,-0.00319579,-0.000266316,0.000266316,-0.0374659,0.00122749,-0.999298,0.215739,0.579908,0.158731,0.0160309,0.0427894,-0.10814,-0.0126701,0.0518424,-0.101474,0.0431345,-0.0319883,-0.116118,-0.046586,-0.0207251,-0.123874,0,-0.000581329,0.000505503,0,-0.00271287,-0.00252752,0.000193776,0.00174399,-0.000404402,0,-0.00193776,0.00121321,0,0,0,0,0,0,0,0,0,0,0,0,1.29434,0.857931,0.71443,0.8,1,-0.702412,-0.0371084,0.40119,1.21387,0,0
1.74549e+09,0,-0.00186421,-0.00319579,0.000532632,-0.0375636,0.00121574,-0.999294,1.6155,-0.750212,-0.560302,0.016909,0.0448483,-0.110115,-0.0129426,0.053871,-0.10397,0.0453447,-0.0335022,-0.12002,-0.0489779,-0.0218453,-0.127665,0.00213154,0.00755727,-0.00323522,0,0.00658839,-0.010009,0.00581329,0.00193776,-0.0143563,-0.00716972,0,-0.0168838,0,0,0,0,0,0,0,0,0,0,0,0,1.29262,0.86164,0.712612,0.8,1,-0.702417,-0.037113,0.401185,1.21366,0,0
1.74549e+09,0,-0.000798948,-0.010919,-0.0015979,-0.0381441,0.00107887,-0.999272,1.83133,0.457832,-0.215844,0.0176962,0.0464832,-0.110131,-0.0135179,0.055294,-0.104697,0.0459805,-0.0324425,-0.12122,-0.0497652,-0.0204526,-0.129703,-0.000193776,0.0073635,-0.000808805,0.000968881,0.00387552,-0.00151651,0.00271287,0.00426308,-0.00505503,-0.00620084,0.00639461,-0.00394292,0,0,0,0,0,0,0,0,0,0,0,0,1.2904,0.868542,0.70981,0.8,1,-0.702471,-0.0371123,0.400964,1.21434,0,0
1.74549e+09,0,0.000532632,-0.00346211,-0.00612527,-0.0386599,0.00111852,-0.999252,1.23228,-1.85092,0.418404,0.0186348,0.0486026,-0.111031,-0.0136995,0.0568684,-0.10754,0.0466466,-0.0301716,-0.12588,-0.0504918,-0.018636,-0.132768,0.00581329,0.00697594,-0.00202201,0.00116266,0.00155021,-0.00748145,-0.00348797,0.00949503,-0.0119299,-0.00387552,0.00232531,-0.00758255,0,0,0,0,0,0,0,0,0,0,0,0,1.28917,0.873701,0.707729,0.8,1,-0.702577,-0.0371148,0.400426,1.21535,0,0
1.74549e+09,0,0.00239684,-0.00452737,-0.00852211,-0.0390877,0.000940131,-0.999236,1.66967,-1.15741,-0.51738,0.0190587,0.0492991,-0.111853,-0.0136087,0.0577465,-0.109768,0.0466466,-0.0287183,-0.128503,-0.0508552,-0.0172431,-0.135848,0.00271287,0.00193776,-0.00121321,-0.00135643,0.00116266,-0.00454953,-0.00193776,0.000775105,-0.00657154,-0.00232531,-0.000581329,-0.00849245,0,0,0,0,0,0,0,0,0,0,0,0,1.28789,0.878563,0.705354,0.8,1,-0.702698,-0.0371345,0.400018,1.21619,0,0
1.74549e+09,0,0.00745685,-0.00932106,-0.0106526,-0.039667,0.000445289,-0.999213,-1.42921,0.0604702,-0.625272,0.0191495,0.0496624,-0.112121,-0.0135481,0.0581704,-0.111268,0.0463742,-0.0272045,-0.130967,-0.0515213,-0.0158504,-0.140034,0.00232531,0.00368175,0.000505503,-0.000387552,0.000581329,-0.00313412,0,0.00523196,-0.00475173,-0.00542573,0.00523196,-0.00778475,0,0,0,0,0,0,0,0,0,0,0,0,1.28578,0.886122,0.701991,0.8,1,-0.703104,-0.0372816,0.39951,1.2177,0,0
1.74549e+09,0,0.00532632,-0.0119842,-0.00719053,-0.0405077,-0.00014308,-0.99918,1.09672,-0.201605,-0.457434,0.0192403,0.0497229,-0.112137,-0.0135179,0.0584126,-0.112026,0.0462833,-0.0260539,-0.132768,-0.0523387,-0.0145787,-0.142846,0.00193776,0.000193776,-0.00101101,-0.000387552,-0.00193776,-0.00111211,-0.000581329,0.00426308,-0.00515613,-0.00271287,-0.000775105,-0.00363962,0,0,0,0,0,0,0,0,0,0,0,0,1.28377,0.893862,0.698153,0.8,1,-0.703389,-0.0374573,0.399268,1.21923,0,0
1.74549e+09,0,0.00239684,0,-0.00585895,-0.0411087,-0.000514335,-0.999155,-1.24833,0.0182047,-0.0328184,0.0196945,0.0493899,-0.112137,-0.0132151,0.0585034,-0.113922,0.0463742,-0.0253878,-0.134916,-0.0530351,-0.0138824,-0.144868,0.0032942,0.000387552,0.000303302,0.00368175,0.00310042,-0.00283082,-0.00213154,0,-0.00343742,-0.00174399,-0.0032942,-0.00465063,0,0,0,0,0,0,0,0,0,0,0,0,1.28032,0.901049,0.694563,0.8,1,-0.704025,-0.0378702,0.398973,1.21971,0,0
1.74549e+09,0,0.0066579,0.00186421,-0.00506001,-0.0410991,-0.00094113,-0.999155,-0.245615,0.727809,-0.250376,0.0201184,0.0483604,-0.112153,-0.0130334,0.0581098,-0.115944,0.0464953,-0.0258117,-0.135437,-0.053126,-0.0140944,-0.146527,0.00251909,-0.00116266,-0.000707704,-0.00193776,-0.00174399,-0.00647044,0.00465063,0.00290664,0.000606604,-0.000387552,-0.00368175,-0.00333632,0,0,0,0,0,0,0,0,0,0,0,0,1.2789,0.906839,0.692015,0.8,1,-0.705451,-0.0382566,0.400574,1.22198,0,0
1.74549e+09,0,0.000798948,0.00266316,-0.00372843,-0.0409627,-0.00151782,-0.99916,1.90573,1.41578,-0.776006,0.0204212,0.0471494,-0.112153,-0.0127307,0.0574134,-0.117587,0.0464347,-0.0268411,-0.13569,-0.0533682,-0.0148209,-0.147712,0.00387552,-0.00581329,-0.000909906,0.00465063,-0.00213154,-0.00151651,0.000581329,0,-0.000808805,-0.00465063,-0.0040693,-0.00101101,0,0,0,0,0,0,0,0,0,0,0,0,1.27469,0.913797,0.688297,0.8,1,-0.705665,-0.0389393,0.398251,1.22169,0,0
1.74549e+09,0,-0.00239684,0.000798948,-0.00479369,-0.041066,-0.00175164,-0.999155,0.340227,1.06376,0.609507,0.0208753,0.0459685,-0.112153,-0.0123673,0.056384,-0.118456,0.0465256,-0.0277494,-0.136101,-0.0533985,-0.015699,-0.148802,0.00310042,-0.00368175,-0.00101101,0,-0.00348797,-0.000202201,-0.00251909,0.00445685,-0.00313412,-0.000775105,-0.00135643,-0.00293192,0,0,0,0,0,0,0,0,0,0,0,0,1.27173,0.917537,0.686305,0.8,1,-0.706288,-0.0389704,0.397665,1.22117,0,0
1.74549e+09,0,0.00186421,0.000532632,-0.00559264,-0.0412925,-0.00198154,-0.999145,-1.3737,-0.642224,0.113415,0.0212084,0.0448785,-0.112137,-0.0119434,0.0556573,-0.119388,0.0465861,-0.0283853,-0.136812,-0.0533985,-0.0163349,-0.15016,0.00135643,-0.00155021,-0.000707704,-0.000387552,0.000968881,-0.00131431,-0.00232531,-0.00310042,-0.00192091,-0.00600706,0.00135643,-0.00141541,0,0,0,0,0,0,0,0,0,0,0,0,1.26858,0.921386,0.684492,0.8,1,-0.706444,-0.0392459,0.398124,1.22013,0,0
1.74549e+09,0,0.000798948,0.000532632,-0.00239684,-0.0414269,-0.00224977,-0.99914,-0.166923,-0.661054,-0.218858,0.0214203,0.0440913,-0.112137,-0.011792,0.0549912,-0.120273,0.0466163,-0.0289302,-0.137207,-0.053459,-0.0168495,-0.151329,0.000968881,0.00271287,-0.000505503,-0.000581329,-0.00310042,-0.00313412,-0.00271287,-0.000387552,-0.00151651,-0.00251909,-0.00445685,-0.00293192,0,0,0,0,0,0,0,0,0,0,0,0,1.26376,0.927112,0.682217,0.8,1,-0.706956,-0.0392737,0.39805,1.21871,0,0
