current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,-0.0131226,0.00220483,-0.999911,0.000326733,-0.000752901,-0.00023674,0.113305,0.0269327,-0.0781635,-0.111147,0.0458654,-0.0721444,0.111895,-0.0260683,-0.0875524,-0.113854,-0.0151119,-0.0732719,-0.000110106,-6.92989e-05,0.000568236,4.48387e-05,-8.46176e-05,0.000454654,-0.000151539,0.000219338,0.000164844,2.11163e-05,0.000202422,0.000112382,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0
1.75673e+09,0,-0.0131485,0.00219328,-0.999911,0.000310116,-0.000690529,-0.000234212,0.113286,0.0269216,-0.0780648,-0.111139,0.0458514,-0.0720657,0.111868,-0.0260291,-0.0875233,-0.11385,-0.0150759,-0.0732518,-0.000103706,-5.52487e-05,0.000531437,4.38922e-05,-7.16735e-05,0.000421563,-0.000148021,0.000216092,0.000159968,2.38881e-05,0.000197962,0.000110103,-0.590319,-2.6088,-2.19798,0.725206,-0.372684,-1.02073,1.6667,0.43297,-3.48773,-1.49308,-0.724219,-2.73626,-0.5,0,0,0
1.75673e+09,0,-0.0132002,0.00249557,-0.99991,-0.0501377,-0.00480948,-0.0010605,0.113734,0.0270129,-0.0842621,-0.111144,0.0473157,-0.0753262,0.111306,-0.0232697,-0.0941167,-0.113762,-0.0135323,-0.0782281,0.0160633,0.00306845,-0.193835,-0.000320312,0.0464068,-0.104935,-0.0162886,0.085451,-0.205355,0.00276463,0.047415,-0.15774,-0.518611,-2.44809,-1.96772,0.673019,-0.446614,-0.842744,1.43824,0.250293,-3.32323,-1.35391,-0.883303,-2.73862,-0.5,0,0,0
1.75673e+09,0,-0.0132778,0.00529902,-0.999898,-0.200116,-0.0108142,-0.00635539,0.115322,0.0228922,-0.11337,-0.11081,0.0566929,-0.0971336,0.110074,-0.00837374,-0.128517,-0.113053,-0.00555706,-0.105753,0.0103367,-0.0777975,-0.287024,0.0072938,0.114635,-0.266245,-0.0169481,0.147362,-0.335294,0.0246859,0.0573712,-0.273274,-0.460734,-2.65804,-1.97285,0.657165,-0.356918,-0.962841,1.59054,0.303251,-3.39448,-1.43611,-0.844266,-2.898,-0.5,0,0,0
1.75673e+09,1,-0.0128216,0.0100792,-0.999867,-0.218312,0.0656651,-0.00836864,0.120882,0.0173085,-0.153394,-0.111053,0.0714294,-0.133885,0.113316,0.0101449,-0.168855,-0.112621,0.0065273,-0.141021,0.0664594,-0.0377934,-0.386135,-0.0129074,0.143264,-0.384985,0.0629671,0.18057,-0.395126,-0.00833309,0.131049,-0.342948,-0.498265,-2.4308,-1.74706,0.688953,-0.446012,-0.982941,1.43772,0.274157,-3.20868,-1.31111,-0.891217,-2.77063,-0.5,0,0,0
1.75673e+09,1,-0.0101524,0.0136636,-0.999855,-0.150358,0.194622,-0.00139191,0.130353,0.0193126,-0.199269,-0.11424,0.0855615,-0.176411,0.120035,0.026931,-0.20955,-0.11483,0.0191977,-0.176871,0.102223,0.0437535,-0.476235,-0.0471001,0.135371,-0.452459,0.0669801,0.150954,-0.410352,-0.0319663,0.115627,-0.366566,-0.526783,-2.37204,-1.55758,0.680598,-0.427585,-0.80322,1.31555,0.202462,-3.05097,-1.17243,-1.02051,-2.74673,-0.5,0,0,0
1.75673e+09,1,-0.00404242,0.0161886,-0.999861,-0.0822342,0.343643,0.00655164,0.141138,0.0240623,-0.251753,-0.121565,0.0986114,-0.22877,0.126844,0.040023,-0.253967,-0.119626,0.0290931,-0.21727,0.0935863,0.0355598,-0.479716,-0.0828651,0.100983,-0.48893,0.0556917,0.0897658,-0.393768,-0.0532057,0.0650849,-0.362964,-0.570426,-2.31188,-1.41125,0.716824,-0.475919,-0.715572,1.19174,0.219295,-2.9477,-1.13033,-1.1134,-2.80623,-0.5,0,0,0
1.75673e+09,1,0.0049081,0.0173324,-0.999838,-0.0319609,0.444831,0.0187542,0.151219,0.0259989,-0.305334,-0.132431,0.106638,-0.282383,0.13224,0.0457153,-0.295114,-0.12626,0.0325357,-0.255383,0.0887248,0.00300537,-0.487069,-0.109793,0.0483074,-0.477585,0.0448642,0.0214849,-0.355695,-0.0635931,0.00599676,-0.330731,-0.618045,-2.11315,-1.2223,0.769435,-0.466839,-0.587715,1.036,0.138154,-2.7515,-0.960342,-1.18615,-2.76032,-0.5,0,0,0
1.75673e+09,1,0.0121215,0.0178188,-0.999768,-0.0321207,0.450389,0.019982,0.158272,0.024918,-0.343226,-0.141548,0.108707,-0.319039,0.135734,0.0460746,-0.322569,-0.13145,0.0315319,-0.280607,0.0883362,-0.0280551,-0.459334,-0.11544,0.00920859,-0.44115,0.0429203,-0.00796997,-0.332873,-0.0656891,-0.0270739,-0.301969,-0.548553,-2.02458,-1.18921,0.778701,-0.459312,-0.566087,0.947043,0.177046,-2.64555,-0.949816,-1.23376,-2.62401,-0.5,0,0,0
1.75673e+09,1,0.0216601,0.0186837,-0.999591,-0.0466189,0.411698,0.021409,0.167964,0.0186242,-0.389885,-0.154202,0.106484,-0.363553,0.140462,0.0429194,-0.356993,-0.138595,0.0261234,-0.311276,0.0873961,-0.0818206,-0.390789,-0.113497,-0.0450075,-0.371707,0.0431965,-0.0454132,-0.295235,-0.0629567,-0.0658475,-0.260035,-0.498174,-1.89695,-1.07352,0.744419,-0.3716,-0.681265,0.822575,0.17816,-2.51649,-0.778052,-1.23083,-2.69105,-0.5,0,0,0
