current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,-0.0264842,0.000125385,-0.999649,1.29891e-05,0.000372242,7.9846e-06,0.0435285,-0.00918955,-0.103527,-0.0432489,-0.00800526,-0.103502,0.109183,0.0148501,-0.0666984,-0.109406,0.0153691,-0.0657219,-2.08561e-05,-0.000230806,0.000692051,1.01226e-05,-0.000232254,0.000695529,-0.000135576,-0.000372444,0.000816594,0.000131056,-0.00037076,0.000815591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75673e+09,0,-0.0264691,0.000124892,-0.99965,1.21268e-05,0.000382292,7.92174e-06,0.0435249,-0.00923145,-0.103394,-0.0432473,-0.00804746,-0.103369,0.109157,0.0147796,-0.0665399,-0.10938,0.015299,-0.0655634,-1.64227e-05,-0.000190981,0.000633475,6.14061e-06,-0.000192436,0.000637001,-0.00013007,-0.000335128,0.000772472,0.000125954,-0.000333482,0.000771525,-0.572969,-2.49774,-2.14136,0.711459,-0.397366,-1.01586,1.58993,0.409752,-3.42492,-1.43486,-0.714023,-2.66412,0,0,0,0
1.75673e+09,1,-0.0271175,0.0021988,-0.99963,-0.288241,-0.0736779,0.0217862,0.0408864,-0.0290756,-0.139861,-0.0367449,-0.00752217,-0.121216,0.117947,0.0296313,-0.142569,-0.116842,0.013293,-0.119076,-0.0920271,-0.587085,-0.896466,0.165611,0.00567608,-0.454587,0.237831,0.356275,-1.97295,-0.202942,-0.0956776,-1.41093,-0.513851,-2.27353,-1.90918,0.644742,-0.448154,-0.850982,1.33728,0.259437,-3.19718,-1.27912,-0.867042,-2.60795,0,0,0,0
1.75673e+09,1,-0.0292137,0.0104598,-0.999518,-0.479112,-0.142604,0.055114,0.0187677,-0.140878,-0.254405,-0.00389376,-0.0165523,-0.169798,0.161531,0.062392,-0.406265,-0.154912,-0.0213089,-0.314672,-0.318614,-1.52644,-1.20941,0.457415,-0.164313,-0.472965,0.613219,0.227249,-2.85298,-0.525187,-0.560306,-2.19267,-0.463823,-2.46293,-1.88016,0.662351,-0.387434,-0.965244,1.45129,0.3154,-3.24337,-1.34567,-0.79625,-2.75142,0,0,0,0
1.75673e+09,1,-0.033904,0.0251393,-0.999109,-0.790918,-0.268226,0.0286072,-0.0261476,-0.346743,-0.369427,0.0439648,-0.0302652,-0.239231,0.252865,0.0693508,-0.686257,-0.225971,-0.108957,-0.540643,-0.481276,-2.02942,-0.802253,0.45271,-0.155923,-0.579257,0.940253,-0.0345993,-2.11068,-0.701646,-0.947406,-1.79506,-0.527682,-2.35755,-1.62167,0.747657,-0.452349,-1.00147,1.35166,0.342179,-3.12296,-1.24519,-0.881344,-2.73513,0,0,0,0
1.75673e+09,1,-0.0407292,0.0476528,-0.998033,-1.24199,-0.336336,-0.0423172,-0.0822513,-0.559784,-0.418346,0.0869251,-0.0434787,-0.311298,0.353459,0.065359,-0.847915,-0.295308,-0.215278,-0.689886,-0.503939,-1.82018,-0.151863,0.359423,-0.101845,-0.674843,0.852744,0.00256287,-1.02647,-0.529625,-0.929259,-1.05179,-0.553938,-2.73894,-1.43377,0.779687,-0.416347,-1.14908,1.50439,0.447015,-3.40062,-1.25323,-1.06189,-3.00399,0,0,0,0
1.75673e+09,1,-0.0473679,0.0739871,-0.996134,-1.63896,-0.404223,-0.0914045,-0.123842,-0.704873,-0.415649,0.116695,-0.0510895,-0.372817,0.419329,0.0732309,-0.913521,-0.331419,-0.288138,-0.764557,-0.430085,-1.4759,0.136213,0.323166,-0.0846371,-0.703831,0.64237,0.200653,-0.641321,-0.324309,-0.709359,-0.768658,-0.653832,-3.31586,-1.47483,0.840225,-0.478405,-1.52662,1.81528,0.736436,-4.02915,-1.49428,-1.25203,-3.57073,0,0,0,0
1.75673e+09,1,-0.0587792,0.113204,-0.991831,-1.38662,-0.889124,-0.240731,-0.165587,-0.843646,-0.397892,0.152084,-0.0641019,-0.44997,0.476883,0.115156,-0.991991,-0.361191,-0.349356,-0.855653,-0.308205,-0.864759,0.0941997,0.328672,-0.148753,-0.644262,0.386078,0.537071,-0.890541,-0.352257,-0.429844,-1.00253,-0.824589,-3.83897,-1.64285,0.964499,-0.549387,-1.95172,2.09453,0.930122,-4.73566,-1.65383,-1.43715,-4.23198,0,0,0,0
1.75673e+09,1,-0.106561,0.0979194,-0.989473,1.86055,-3.21422,-0.801288,-0.19057,-0.837832,-0.408899,0.183229,-0.0770686,-0.505328,0.492632,0.182396,-1.09538,-0.435151,-0.376069,-0.973253,-0.280904,0.452651,-0.318274,0.380866,-0.149581,-0.507982,0.106957,0.76722,-1.2509,-0.924377,-0.173332,-1.3495,-0.88507,-4.38308,-2.12664,1.06222,-0.636793,-2.46744,2.39641,1.28795,-5.46256,-2.02361,-1.4784,-4.81117,0,0,0,0
1.75673e+09,1,-0.187689,0.0432068,-0.981278,2.76775,-3.88738,-0.838585,-0.225688,-0.77724,-0.471674,0.232617,-0.0999109,-0.570974,0.518785,0.267946,-1.24745,-0.531005,-0.386786,-1.13664,-0.361271,0.558113,-0.800498,0.464933,-0.249191,-0.799599,0.442705,0.786274,-1.06762,-0.784197,-0.0353264,-1.67495,-0.992501,-4.94065,-2.62029,1.01706,-0.654482,-3.10586,2.72179,1.68863,-6.32642,-2.22512,-1.43422,-5.59433,0,0,0,0
