current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74549e+09,0,-0.000532632,0.00266316,-0.00133158,-0.0417914,0.000209206,-0.999127,1.21143,1.79217,0.438396,0.0133968,0.0539921,-0.104444,-0.0135481,0.0398827,-0.101411,0.0513396,-0.0316855,-0.111379,-0.0461319,-0.0355611,-0.141298,0,0.00213154,-0.00111211,0.000775105,0.000193776,-0.000303302,-0.000775105,-0.000387552,0.000909906,0.000775105,0,0.00121321,0,0,0,0,0,0,0,0,0,0,0,0,-0.348959,0.692103,0.595426,0.5,1,-0.392144,0.0202356,0.404143,0.0335791,0,0
1.74549e+09,0,0,0.00186421,0.000266316,-0.041733,0.000193438,-0.999129,0.915527,1.93469,-0.508902,0.013427,0.0539618,-0.104444,-0.0135481,0.039913,-0.101411,0.0513699,-0.0316855,-0.111394,-0.0461622,-0.0356216,-0.141314,0.00213154,-0.000968881,-0.00151651,-0.000193776,0.00232531,-0.000101101,0.00232531,0,-0.000202201,-0.00193776,-0.0032942,-0.000404402,0,0,0,0,0,0,0,0,0,0,0,0,-0.351245,0.692965,0.596118,0.5,1,-0.392088,0.020231,0.40418,0.0345085,0,0
1.74549e+09,0,-0.000532632,-0.00506001,-0.00292948,-0.0418156,0.000253013,-0.999125,1.9462,-1.9769,-0.493842,0.0139418,0.0559904,-0.106308,-0.0138509,0.0411543,-0.103749,0.0536105,-0.0332599,-0.114554,-0.0484027,-0.0376805,-0.144837,0.00213154,0.00639461,-0.00566163,0.00193776,0.00871993,-0.00920016,0.00891371,-0.00290664,-0.0167827,-0.00833238,-0.00639461,-0.0162772,0,0,0,0,0,0,0,0,0,0,0,0,-0.354618,0.694732,0.596003,0.5,1,-0.392146,0.0202283,0.404126,0.0359726,0,0
1.74549e+09,0,-0.00532632,-0.00958738,-0.00745685,-0.0422161,0.00045925,-0.999109,-1.57166,1.48148,-0.545736,0.0148198,0.0574437,-0.106719,-0.0141234,0.0424563,-0.104728,0.0548519,-0.0317763,-0.116734,-0.0492807,-0.0368024,-0.146258,0.00542573,0.00561951,-0.00212311,0.00193776,0.00387552,-0.00363962,0.000775105,0.0040693,-0.00374072,-0.00290664,0.00174399,-0.00212311,0,0,0,0,0,0,0,0,0,0,0,0,-0.356584,0.696196,0.595331,0.5,1,-0.392163,0.0202428,0.404012,0.0369053,0,0
1.74549e+09,0,0.000532632,-0.00372843,-0.00905475,-0.0425639,0.00050385,-0.999094,-1.10382,1.81788,-0.633155,0.0159098,0.0591393,-0.107698,-0.014184,0.0438491,-0.107382,0.055306,-0.0300505,-0.120114,-0.0500982,-0.0356822,-0.148928,0.00368175,0.00387552,-0.00333632,-0.000193776,0.00135643,-0.00596494,-0.00213154,0.00290664,-0.0109189,-0.00174399,-0.000193776,-0.00636934,0,0,0,0,0,0,0,0,0,0,0,0,-0.359127,0.698728,0.59365,0.5,1,-0.39232,0.0202521,0.403311,0.0386552,0,0
1.74549e+09,0,0.000532632,0.00106526,-0.0119842,-0.0427315,0.000319977,-0.999087,0.374965,0.465314,-0.0268854,0.0166365,0.0600476,-0.108425,-0.0139417,0.0444244,-0.109815,0.0550941,-0.0286577,-0.122405,-0.0508854,-0.0351069,-0.151456,0.00426308,0.00116266,-0.00101101,0.00232531,0.00135643,-0.00606604,-0.00174399,0.00368175,-0.00485283,-0.00426308,-0.00193776,-0.00454953,0,0,0,0,0,0,0,0,0,0,0,0,-0.360927,0.700544,0.592296,0.5,1,-0.392456,0.0202527,0.402949,0.0397756,0,0
1.74549e+09,0,0.00532632,-0.0015979,-0.0162453,-0.0428817,-0.000198532,-0.999081,0.505133,-1.25419,-0.458943,0.0169392,0.060199,-0.108614,-0.0136995,0.0444546,-0.111726,0.0545793,-0.0276586,-0.124569,-0.051824,-0.0351069,-0.15392,0.000387552,0,-0.00181981,0.00271287,-0.00193776,-0.00222421,-0.000193776,0.00310042,-0.00586384,-0.00135643,-0.000387552,-0.00606604,0,0,0,0,0,0,0,0,0,0,0,0,-0.362591,0.702465,0.590949,0.5,1,-0.392633,0.0202299,0.4027,0.040948,0,0
1.74549e+09,0,0.00878843,-0.0066579,-0.0125169,-0.0433564,-0.000684703,-0.99906,0.103488,1.28986,0.149015,0.017242,0.0601384,-0.108583,-0.0134573,0.0443638,-0.112785,0.054216,-0.0268411,-0.125517,-0.0526113,-0.0349555,-0.156226,-0.000775105,0.00232531,0.00101101,0.00135643,-0.00174399,-0.00272972,0.000775105,0.00465063,-0.00353852,-0.00387552,0.000968881,-0.00363962,0,0,0,0,0,0,0,0,0,0,0,0,-0.365559,0.705361,0.588541,0.5,1,-0.392958,0.0200404,0.402468,0.0428143,0,0
1.74549e+09,0,0.00585895,0,-0.00585895,-0.0436831,-0.00127895,-0.999045,-1.15401,0.685105,-0.0371451,0.0175145,0.0597448,-0.108583,-0.0132454,0.0443335,-0.114301,0.0540344,-0.0266291,-0.126654,-0.0532471,-0.0348041,-0.158011,0.00193776,-0.00232531,0.000404402,0.00368175,0.00310042,-0.00262862,-0.000968881,0.00213154,-0.00303302,-0.00658839,-0.0040693,-0.00414513,0,0,0,0,0,0,0,0,0,0,0,0,-0.368641,0.709478,0.584041,0.5,1,-0.393579,0.0196358,0.402193,0.0455345,0,0
1.74549e+09,1,0.00585895,-0.000532632,-0.0015979,-0.0436683,-0.00184882,-0.999045,-0.363978,-1.47146,-0.0841311,0.0178476,0.0588667,-0.108583,-0.0129426,0.0441518,-0.116639,0.0540344,-0.0269319,-0.127713,-0.0533076,-0.0348647,-0.160018,0.00193776,-0.00135643,0.000606604,0.00348797,0,-0.00535833,-0.00193776,0,-0.00222421,-0.00135643,-0.00135643,-0.00566163,0,0,0,0,0,0,0,0,0,0,0,0,-0.369853,0.711972,0.581041,0.5,1,-0.394015,0.0192943,0.402007,0.0473049,0,0
1.74549e+09,1,0.00372843,-0.00319579,-0.00213053,-0.0438703,-0.00246285,-0.999035,1.24307,1.17809,-0.251176,0.0180595,0.0578979,-0.108598,-0.0128518,0.0440004,-0.118156,0.0540949,-0.0272045,-0.12904,-0.0533985,-0.0348344,-0.162419,0.000968881,0.00174399,0.000303302,-0.000387552,0.000968881,-0.00131431,-0.000387552,0.00135643,-0.00434733,-0.000193776,-0.00465063,-0.00465063,0,0,0,0,0,0,0,0,0,0,0,0,-0.37066,0.714623,0.577647,0.5,1,-0.394318,0.0190626,0.401848,0.0490162,0,0
1.74549e+09,1,0.00292948,-0.00452737,-0.00133158,-0.0444059,-0.00287498,-0.99901,1.90624,0.976968,0.274084,0.0184229,0.0570501,-0.108598,-0.0124582,0.0437582,-0.119325,0.0544885,-0.027265,-0.130114,-0.0534287,-0.0344106,-0.164551,0.0032942,-0.000193776,-0.000909906,0.00600706,0.000581329,-0.00141541,0.00116266,0.000968881,-0.00293192,-0.0040693,0.00251909,-0.00707704,0,0,0,0,0,0,0,0,0,0,0,0,-0.37142,0.718781,0.572299,0.5,1,-0.394884,0.0187266,0.40165,0.0516971,0,0
