current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,-0.034073,-3.20469e-07,-0.999419,8.60549e-08,0.000468948,-2.39287e-07,0.02485,-0.00585771,-0.100276,-0.0248295,-0.00587082,-0.100292,0.112443,0.00825012,-0.0693219,-0.112463,0.00834966,-0.0692476,4.16125e-05,0.00015209,0.000134487,-4.154e-05,0.000152108,0.000134376,-8.38343e-05,9.87828e-06,0.000377478,8.38293e-05,9.71661e-06,0.000377465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75673e+09,0,-0.0340534,-3.24509e-07,-0.99942,8.99501e-08,0.000462939,-2.37209e-07,0.0248588,-0.00582516,-0.100249,-0.0248383,-0.00583827,-0.100265,0.112425,0.0082531,-0.0692439,-0.112445,0.00835252,-0.0691696,4.2226e-05,0.000157511,0.000124768,-4.21557e-05,0.00015753,0.000124657,-8.25179e-05,1.76067e-05,0.000365723,8.25116e-05,1.74467e-05,0.00036571,-0.573903,-2.50284,-2.13999,0.712269,-0.400292,-1.02271,1.5915,0.41058,-3.43325,-1.4347,-0.716152,-2.66919,0,0,0,0
1.75673e+09,0,-0.0360314,0.00723324,-0.999324,-0.400919,-0.0995997,0.0463031,0.0111099,-0.0974998,-0.218052,0.00259013,-0.0117284,-0.153254,0.149022,0.0513985,-0.328094,-0.144155,-0.0101073,-0.254379,-0.229332,-1.29331,-1.23748,0.370441,-0.153078,-0.477541,0.490534,0.338494,-2.8291,-0.438988,-0.398265,-2.08697,-0.514908,-2.28441,-1.90672,0.646439,-0.453254,-0.862561,1.3398,0.262334,-3.2121,-1.28052,-0.872042,-2.61644,0,0,0,0
1.75673e+09,0,-0.0436899,0.0352158,-0.998424,-1.04111,-0.300154,-0.00573179,-0.07194,-0.480294,-0.429417,0.0776795,-0.043956,-0.276304,0.314858,0.0623282,-0.810816,-0.27443,-0.180917,-0.633605,-0.451263,-1.96707,-0.587916,0.279879,-0.0633674,-0.727214,0.946644,-0.0459456,-1.4132,-0.640062,-0.907795,-1.28065,-0.464621,-2.58879,-1.85817,0.689629,-0.39808,-0.976482,1.48903,0.345119,-3.28291,-1.36892,-0.810234,-2.82035,0,0,0,0
1.75673e+09,0,-0.0613468,0.0973368,-0.993359,-1.92637,-0.556702,-0.0891113,-0.143241,-0.781054,-0.469686,0.127448,-0.0549679,-0.410111,0.4623,0.0760838,-0.923271,-0.363135,-0.295328,-0.770713,-0.188776,-0.843777,0.125044,0.227892,-0.0565787,-0.571882,0.407343,0.215312,-0.0622012,-0.188598,-0.191256,-0.271798,-0.54262,-2.82528,-1.59706,0.825912,-0.416304,-1.21213,1.65325,0.489723,-3.48397,-1.40687,-0.944467,-3.05594,0,0,0,0
1.75673e+09,0,-0.156368,0.0963625,-0.982987,1.42597,-3.87961,-1.00905,-0.165208,-0.757565,-0.435691,0.163301,-0.0589522,-0.480098,0.473866,0.154329,-0.9483,-0.447062,-0.28948,-0.827716,-0.114521,0.620177,0.214822,0.183374,-0.040245,-0.0718666,-0.0320238,0.44729,-0.307999,-0.472203,0.0843981,-0.384671,-0.562102,-3.50409,-1.49997,0.809009,-0.367401,-1.60873,1.99442,0.722848,-4.10867,-1.57134,-1.17606,-3.49165,0,0,0,0
1.75673e+09,0,-0.316129,0.0376233,-0.94797,-0.789087,-3.0845,-1.9287,-0.172385,-0.637765,-0.41851,0.214541,-0.0911146,-0.461937,0.481773,0.22469,-1.0585,-0.530893,-0.294367,-0.914114,0.317071,0.599561,-0.262899,0.540444,-0.338769,0.158942,0.0626063,0.37838,-0.822689,-1.35021,-0.36281,-0.206314,-0.661649,-4.09321,-1.81488,0.751534,-0.503933,-1.87135,2.27218,1.02031,-4.75816,-1.89337,-1.29628,-4.11967,0,0,0,0
1.75673e+09,0,-0.388035,0.0380721,-0.920858,-0.70653,-1.01689,-1.09252,-0.107339,-0.538046,-0.474397,0.288066,-0.131174,-0.476966,0.606104,0.384216,-1.18932,-0.810497,-0.397091,-1.02356,0.274951,0.301965,-0.146232,0.228311,0.0695257,-0.346699,0.793288,0.618682,-0.683779,-0.704461,-0.326985,-0.934667,-0.905613,-4.39681,-1.96541,0.889566,-0.609307,-2.146,2.44175,1.09776,-5.29737,-1.87852,-1.40103,-4.62951,0,0,0,0
1.75673e+09,0,-0.407063,0.0498578,-0.912038,-0.0765686,-0.0691789,-0.0568428,-0.0736614,-0.519781,-0.528044,0.316457,-0.120973,-0.56009,0.693524,0.422004,-1.24464,-0.855393,-0.424461,-1.21149,0.0367786,-0.079225,-0.528552,0.0135291,-0.000473256,-0.438138,0.121815,0.00907846,0.0413933,0.00742687,-0.0383944,-0.866725,-1.06618,-4.85325,-2.56695,1.00225,-0.860268,-2.42895,2.66694,1.40976,-6.00633,-2.24334,-1.41543,-5.11551,0,0,0,0
1.75673e+09,0,-0.395529,0.075527,-0.915343,-1.50929,0.497175,0.590688,-0.123852,-0.774996,-0.629976,0.320581,-0.136644,-0.659873,0.700575,0.409736,-1.23734,-0.799563,-0.427441,-1.24555,-0.618911,-2.56401,-0.377137,0.111942,-0.105523,-0.614431,0.0776904,0.00119219,0.00941049,0.531846,0.0228835,0.0810919,-1.14055,-5.29376,-2.81749,0.966407,-0.821699,-2.93139,2.89857,1.74137,-6.64522,-2.35855,-1.62614,-5.77879,0,0,0,0
1.75673e+09,0,-0.372713,0.160625,-0.913939,-2.15868,0.365221,0.444675,-0.304387,-1.31115,-0.665974,0.352779,-0.150487,-0.791668,0.766441,0.427644,-1.23826,-0.677822,-0.428584,-1.23555,-0.871647,-1.98607,-0.0454234,0.149921,-0.00680918,-0.613245,0.388122,0.199383,-0.0132811,0.497541,-0.0536963,0.0162805,-1.28525,-5.44659,-2.74784,1.00592,-1.04789,-3.32121,3.00194,1.84653,-7.24297,-2.51283,-1.83234,-6.30788,0,0,0,0
1.75673e+09,0,-0.365484,0.23453,-0.900787,-1.76495,-0.00638156,0.00516906,-0.412442,-1.53115,-0.732311,0.36498,-0.136862,-0.911521,0.844576,0.504513,-1.24306,-0.633957,-0.449337,-1.23653,-0.241306,-0.512444,-0.686324,-0.0287973,0.122073,-0.67587,0.418296,0.520077,-0.0315696,-0.0347717,-0.154855,-0.0184457,-1.44235,-6.04855,-3.36823,1.08585,-1.04863,-3.86468,3.37754,2.32481,-8.25122,-2.92904,-1.90694,-7.17717,0,0,0,0
1.75673e+09,0,-0.32465,0.305631,-0.895093,-1.62067,1.22555,1.22147,-0.434341,-1.59407,-0.870678,0.358042,-0.125398,-1.02955,0.829067,0.567148,-1.2483,-0.643148,-0.473315,-1.24103,-0.10403,-0.247333,-0.665863,-0.0659565,0.0469287,-0.52683,-0.0911775,0.260137,-0.0248771,-0.194188,-0.183345,-0.0228434,-1.73188,-6.49597,-3.73096,1.21229,-1.11343,-4.24712,3.57472,2.56641,-8.83155,-3.09883,-2.10512,-7.7762,0,0,0,0
1.75673e+09,0,-0.253617,0.392578,-0.884059,-2.25488,1.4262,1.60649,-0.461185,-1.66124,-0.964099,0.338727,-0.11515,-1.11554,0.84965,0.628141,-1.25349,-0.705724,-0.519058,-1.24554,-0.182567,-0.504169,-0.274939,-0.101625,0.0422409,-0.333985,0.292977,0.361423,-0.0258941,-0.337974,-0.240182,-0.0217,-1.89833,-7.0536,-3.91771,1.32848,-1.20552,-4.58637,3.81818,2.85702,-9.50081,-3.29595,-2.24429,-8.3441,0,0,0,0
1.75673e+09,0,-0.195627,0.478882,-0.855805,-2.20593,0.720281,1.48555,-0.595777,-1.81952,-0.979362,0.324456,-0.144709,-1.14268,0.926471,0.692789,-1.26044,-0.777096,-0.582725,-1.24948,-0.63337,-0.833291,0.0520637,-0.0837022,-0.202294,-0.0363254,0.399331,0.31119,-0.0322452,-0.186957,-0.448419,-0.0190098,-2.15165,-7.50023,-3.79628,1.47244,-1.52027,-4.64581,3.75019,3.06424,-9.97679,-3.18398,-2.64727,-8.76729,0,0,0,0
1.75673e+09,0,-0.156895,0.532458,-0.831789,-0.0674606,-0.120182,0.537677,-0.769796,-1.93401,-0.97012,0.29812,-0.195054,-1.18045,0.959713,0.734936,-1.2741,-0.808548,-0.68874,-1.25299,-0.774854,-0.224919,-0.0253554,-0.0472188,-0.368019,-0.390041,-0.0425111,0.223063,-0.0520663,-0.142628,-0.549378,-0.0150032,-2.41229,-7.80915,-3.87011,1.74514,-1.76248,-5.08272,3.74639,3.34263,-10.3911,-3.14012,-2.9377,-9.15121,0,0,0,0
