current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74619e+09,0,-0.00106526,0.00239684,-0.00186421,-0.0316668,-0.0023441,-0.999496,0.704575,1.83068,-0.336011,0.00316294,0.0538104,-0.104618,0.00380089,0.0585337,-0.0985675,0.0341723,-0.0405871,-0.119735,-0.0375936,-0.0391943,-0.132957,0,0.00310042,-0.000202201,0.000387552,-0.00445685,0.000202201,-0.00213154,0,0.000505503,0.00290664,0.00232531,-0.000202201,0,0,0,0,0,0,0,0,0,0,0,0,1.77793,-0.775386,0.433761,0.8,1,0.299133,-0.754433,0.407393,0.490831,0,0
1.74619e+09,0,0.00106526,0.000798948,-0.00372843,-0.0316982,-0.00234638,-0.999495,-0.221748,0.808736,0.1591,0.00316294,0.0537801,-0.104633,0.00380089,0.0585337,-0.0985516,0.0342026,-0.0405568,-0.119735,-0.0376239,-0.0391943,-0.132957,-0.000387552,0,-0.00111211,0,-0.00426308,0.000808805,0,0.00193776,-0.000909906,0.000968881,0.000775105,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77773,-0.775417,0.43377,0.8,1,0.299138,-0.754438,0.407402,0.490633,0,0
1.74619e+09,0,0.00452737,0.00133158,-0.00266316,-0.0317042,-0.0022989,-0.999495,-1.3386,-1.5197,0.312788,0.00325378,0.056051,-0.107114,0.00434589,0.0608954,-0.101521,0.0360798,-0.0424643,-0.123842,-0.0395919,-0.0408294,-0.13738,0.00174399,0.000581329,0.000202201,0.000581329,-0.00193776,-0.00121321,-0.00251909,0.00542573,-0.00768365,-0.00155021,0.00387552,-0.0144574,0,0,0,0,0,0,0,0,0,0,0,0,1.77763,-0.775416,0.433764,0.8,1,0.299118,-0.754479,0.407457,0.490546,0,0
1.74619e+09,0,0.00852211,-0.0157126,-0.00372843,-0.0323466,-0.00289029,-0.999473,-1.54364,-1.91231,-0.0834104,0.00334462,0.0574437,-0.107319,0.00389171,0.0624092,-0.102059,0.0362009,-0.0413743,-0.125296,-0.040258,-0.0388613,-0.141962,-0.00116266,0.00581329,-0.00283082,-0.000968881,0.00368175,-0.00181981,-0.000581329,0.00368175,-0.00616714,-0.00426308,0.00155021,-0.0105145,0,0,0,0,0,0,0,0,0,0,0,0,1.77748,-0.775374,0.433747,0.8,1,0.299326,-0.754348,0.40664,0.490213,0,0
1.74619e+09,0,0.00452737,-0.0127832,-0.000266316,-0.0333747,-0.00341738,-0.999437,-1.2017,-0.204648,0.0940655,0.00343546,0.0591695,-0.108267,0.00374033,0.0644378,-0.104254,0.0363826,-0.038831,-0.129703,-0.0412269,-0.0359244,-0.145563,0.000193776,0.00271287,-0.00192091,-0.00193776,0.00542573,-0.00394292,0,0.00968881,-0.0155695,-0.000581329,0.00581329,-0.00889685,0,0,0,0,0,0,0,0,0,0,0,0,1.77738,-0.77535,0.433752,0.8,1,0.299161,-0.754436,0.406067,0.490279,0,0
1.74619e+09,0,-0.00585895,-0.01012,-0.00585895,-0.0343655,-0.00325259,-0.999404,1.86328,-1.41389,0.290105,0.00401076,0.059987,-0.10863,0.00392199,0.0653765,-0.105834,0.036534,-0.0362877,-0.133463,-0.0414994,-0.0340775,-0.148265,0.00232531,0.00193776,-0.00111211,0.00716972,0.00348797,-0.00283082,-0.00193776,0.00600706,-0.00586384,-0.000193776,0.00561951,-0.00394292,0,0,0,0,0,0,0,0,0,0,0,0,1.77723,-0.775342,0.433753,0.8,1,0.298945,-0.75461,0.405617,0.490344,0,0
1.74619e+09,0,0.00133158,-0.00612527,-0.0111853,-0.035075,-0.00335798,-0.999379,1.75131,-1.30625,0.661942,0.00467684,0.0600173,-0.108646,0.00419449,0.0652856,-0.106387,0.0368064,-0.0351068,-0.135106,-0.0416205,-0.03326,-0.150729,0.00193776,0.000775105,-0.00101101,0.00155021,-0.00193776,-0.00293192,0.000775105,0.00155021,-0.00222421,-0.00155021,0.00193776,-0.00293192,0,0,0,0,0,0,0,0,0,0,0,0,1.77704,-0.775333,0.43376,0.8,1,0.298508,-0.754755,0.405219,0.49058,0,0
1.74619e+09,0,0.00372843,-0.0015979,-0.0114516,-0.0354716,-0.00367046,-0.999364,1.8825,-1.91655,0.450926,0.0048888,0.0595328,-0.10863,0.00446699,0.0648012,-0.107114,0.0366853,-0.0348041,-0.135674,-0.0418324,-0.03326,-0.152751,0.000387552,0,0.000505503,0.00232531,-0.00503818,-0.000909906,-0.00348797,0.00290664,-0.000404402,-0.00174399,-0.000387552,-0.00404403,0,0,0,0,0,0,0,0,0,0,0,0,1.77692,-0.775311,0.433752,0.8,1,0.298153,-0.754885,0.405089,0.490822,0,0
1.74619e+09,0,0.00266316,-0.00479369,-0.00266316,-0.0357794,-0.00405856,-0.999351,-0.440866,0.959722,0.164013,0.00507047,0.0588365,-0.108614,0.00464866,0.0642864,-0.107761,0.0366248,-0.0349555,-0.136717,-0.0420141,-0.0333811,-0.154915,-0.000968881,0,0.000909906,0.00310042,0.000387552,-0.00141541,-0.00193776,0.00116266,-0.00272972,-0.00310042,0.000968881,-0.00586384,0,0,0,0,0,0,0,0,0,0,0,0,1.77678,-0.775342,0.43378,0.8,1,0.297658,-0.755073,0.404983,0.491175,0,0
1.74619e+09,0,0.00266316,-0.00532632,-0.000266316,-0.036309,-0.00440007,-0.999331,0.963655,1.32647,0.501105,0.00519153,0.0581401,-0.10863,0.00473949,0.0640745,-0.109057,0.0367156,-0.0349858,-0.137854,-0.0421352,-0.0331086,-0.157127,-0.000968881,-0.000387552,-0.000707704,0.00174399,-0.000775105,-0.00293192,-0.00561951,0.000387552,-0.00252752,-0.00368175,0.00116266,-0.00363962,0,0,0,0,0,0,0,0,0,0,0,0,1.77667,-0.775365,0.433781,0.8,1,0.297301,-0.755203,0.404858,0.491422,0,0
