current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74506e+09,0,-3.71654e-06,0.000113202,-2.46315e-06,-0.0367524,-0.000147841,-0.999324,-1.20491,-1.57223,0.250686,0.0264562,0.00671637,-0.0940825,-0.0268059,0.00542772,-0.0941211,0.113943,-0.00187844,-0.075153,-0.11367,-0.00247407,-0.076212,9.73909e-06,-4.98961e-06,6.51329e-05,-6.54076e-06,-4.63946e-06,6.40575e-05,-2.35028e-05,-2.67831e-05,0.000107765,2.49078e-05,-2.72942e-05,0.000107945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0360669,-0.00407032,0.340427,-0.0820392,0,0
1.74506e+09,0,-3.54205e-06,0.000113051,-2.4507e-06,-0.0367407,-0.000147474,-0.999325,1.02333,-1.44041,-0.590542,0.0264613,0.00671446,-0.0940496,-0.0268094,0.00542599,-0.0940889,0.113931,-0.00189161,-0.0750978,-0.113657,-0.00248754,-0.0761569,9.92261e-06,-2.50109e-06,6.15185e-05,-6.81257e-06,-2.1458e-06,6.04345e-05,-2.31674e-05,-2.42663e-05,0.000104654,2.44916e-05,-2.47691e-05,0.000104824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.036058,-0.00407009,0.340433,-0.0820321,0,0
1.74506e+09,0,8.78805e-07,0.0101252,-2.29045e-05,-0.0364553,-0.000146035,-0.999335,-1.57694,1.81291,-0.243269,0.0266935,0.00776255,-0.0965785,-0.0270357,0.00647134,-0.096615,0.114087,-0.00107867,-0.0767844,-0.113811,-0.00167531,-0.0778447,0.00154714,0.00689797,-0.017124,-0.00153286,0.00688345,-0.017111,0.00105573,0.00522777,-0.0113206,-0.00106431,0.00522588,-0.0113323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0360378,-0.00406948,0.340165,-0.0823099,0,0
1.74506e+09,0,-3.57589e-05,0.0271457,-5.25463e-05,-0.0348822,-0.000144219,-0.999391,-0.995976,-1.97807,0.733804,0.0277069,0.0117896,-0.107454,-0.0280354,0.010491,-0.107487,0.114718,0.00161934,-0.083527,-0.114443,0.00101805,-0.08459,0.00320145,0.0117073,-0.0335587,-0.00315584,0.0116874,-0.0335559,0.00186687,0.00708297,-0.0199192,-0.00186526,0.00706424,-0.0199215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0359866,-0.00406802,0.338902,-0.0836211,0,0
1.74506e+09,0,-2.11626e-06,0.0405409,-6.8106e-05,-0.031794,-0.000142742,-0.999494,-1.47992,0.121369,0.338163,0.0293872,0.0172594,-0.124473,-0.0296961,0.0159529,-0.12451,0.115615,0.00446033,-0.093129,-0.115343,0.00384879,-0.0941924,0.00421767,0.0125223,-0.0415774,-0.0041761,0.0125066,-0.0415962,0.00211686,0.00567274,-0.0226773,-0.00212801,0.00564808,-0.022679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.03595,-0.00406729,0.337046,-0.0855736,0,0
1.74506e+09,0,2.50177e-05,0.0457274,-7.16392e-05,-0.0282808,-0.000143994,-0.9996,-0.0900294,0.472367,0.753723,0.0311663,0.0220156,-0.14147,-0.0314598,0.0207037,-0.141518,0.116457,0.00629878,-0.102161,-0.116191,0.00567746,-0.103225,0.00456103,0.0111589,-0.0424867,-0.00452511,0.0111472,-0.0425179,0.00206867,0.00369773,-0.0221973,-0.00208681,0.00367314,-0.0222011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0359736,-0.00406882,0.334962,-0.0877665,0,0
1.74506e+09,0,4.51385e-05,0.0448861,-6.83325e-05,-0.0246253,-0.000147068,-0.999697,0.843437,1.13123,-0.099385,0.0329795,0.0259652,-0.157845,-0.0332598,0.0246495,-0.157907,0.117246,0.00735366,-0.110627,-0.116987,0.00672281,-0.111694,0.00444956,0.00870814,-0.0391503,-0.0044185,0.00870057,-0.0391881,0.00187452,0.00180577,-0.0201486,-0.00189461,0.00178268,-0.0201527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0361084,-0.00407435,0.332721,-0.0901218,0,0
1.74506e+09,0,4.84345e-05,0.0359369,-4.16175e-05,-0.0203729,-0.000153285,-0.999792,0.561078,-1.20852,0.453391,0.0351285,0.029451,-0.17602,-0.0353951,0.0281337,-0.176102,0.11813,0.00778532,-0.120119,-0.117881,0.00714636,-0.12119,0.00377838,0.00500614,-0.0307559,-0.00374856,0.00500684,-0.0307935,0.00156848,0.000335218,-0.0166721,-0.00157368,0.000328099,-0.0166878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0364144,-0.00408588,0.330588,-0.0923876,0,0
1.74506e+09,0,7.63027e-05,0.0248764,-3.54451e-05,-0.0179756,-0.000158504,-0.999838,-0.209419,-1.5291,0.764065,0.036474,0.0308665,-0.186595,-0.0367313,0.0295508,-0.186693,0.11871,0.00786853,-0.12622,-0.118464,0.0072279,-0.127299,0.00300393,0.00235811,-0.0228205,-0.0029851,0.00236427,-0.0228605,0.00134904,0.000138368,-0.0140638,-0.0013609,0.000135911,-0.0140831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0368459,-0.00410161,0.329036,-0.0940127,0,0
1.74506e+09,0,6.18682e-05,0.0138101,-3.25608e-05,-0.0164835,-0.000164261,-0.999864,-1.28915,0.437252,0.572591,0.0374928,0.0313036,-0.19401,-0.0377421,0.0299906,-0.194123,0.1192,0.00791228,-0.131256,-0.118958,0.00727093,-0.132342,0.00217542,0.000279153,-0.0153059,-0.00215314,0.000284897,-0.0153402,0.00112852,0.000130731,-0.011386,-0.00113329,0.000128801,-0.0114035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0373474,-0.00411945,0.327988,-0.0951041,0,0
1.74506e+09,0,6.12275e-05,0.00484661,-2.73225e-05,-0.0157852,-0.000169298,-0.999875,0.671755,-0.208129,0.235152,0.0381945,0.0311027,-0.198722,-0.0384358,0.0297928,-0.198848,0.119601,0.00797796,-0.135228,-0.11936,0.00733626,-0.136321,0.00142374,-0.00116199,-0.00896048,-0.00140495,-0.00115264,-0.008994,0.00089559,0.000165338,-0.00875438,-0.000899254,0.000165273,-0.00877129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.037892,-0.00413856,0.327254,-0.0958543,0,0
1.74506e+09,0,5.14649e-05,-0.00305208,-2.14858e-05,-0.015754,-0.000174264,-0.999876,-0.504167,-1.67516,0.720101,0.0386451,0.0302371,-0.201164,-0.0388785,0.0289316,-0.201304,0.119933,0.00804043,-0.138436,-0.119694,0.00739896,-0.139536,0.000713702,-0.0025698,-0.0029269,-0.000696851,-0.00255971,-0.0029546,0.00064311,0.000117585,-0.00612921,-0.00064401,0.000118522,-0.00614369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0384499,-0.00415795,0.326803,-0.0962977,0,0
1.74506e+09,0,3.11762e-05,-0.00627094,-1.00697e-05,-0.0161721,-0.000176637,-0.999869,0.525758,-1.79349,0.231709,0.0388434,0.0290808,-0.201631,-0.0390688,0.0277782,-0.201779,0.120151,0.00805986,-0.140494,-0.119909,0.00741875,-0.141598,0.000369688,-0.00299928,-0.000240897,-0.000355099,-0.00299275,-0.000254421,0.00047334,-1.93884e-05,-0.00448394,-0.000469473,-1.8275e-05,-0.00449292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0390522,-0.00417849,0.32656,-0.0965163,0,0
1.74506e+09,0,3.98265e-05,-0.0065847,-5.1116e-06,-0.0166975,-0.000179855,-0.99986,1.35431,-0.326527,0.26983,0.0389578,0.0278986,-0.201518,-0.0391808,0.0265985,-0.20167,0.120315,0.00802445,-0.142058,-0.120074,0.00738382,-0.143165,0.000234417,-0.00288044,0.000578768,-0.000231722,-0.00287436,0.00056879,0.00036277,-0.000135172,-0.00350294,-0.000367308,-0.000134092,-0.00350917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0395534,-0.00419529,0.32645,-0.0965989,0,0
1.74506e+09,0,2.85937e-05,-0.00595712,-2.08509e-06,-0.0172492,-0.000182795,-0.999851,-0.23917,-0.0588453,-0.14543,0.0390407,0.0267015,-0.201175,-0.0392628,0.0254041,-0.201331,0.120454,0.00794935,-0.143407,-0.120215,0.00730908,-0.144516,0.000153564,-0.00257599,0.000914813,-0.000151336,-0.00256964,0.000905392,0.000283133,-0.000189736,-0.00272759,-0.000285332,-0.00018883,-0.00273178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0399927,-0.00420985,0.326384,-0.0966372,0,0
1.74506e+09,0,2.22531e-05,-0.0051541,-1.30002e-06,-0.017692,-0.000184796,-0.999843,-1.11534,0.970121,0.399896,0.0390894,0.0257438,-0.200776,-0.0393106,0.0244488,-0.200935,0.120554,0.00787032,-0.144364,-0.120315,0.0072304,-0.145475,9.91558e-05,-0.00223309,0.00103172,-9.72138e-05,-0.00222789,0.00102447,0.000223683,-0.0002018,-0.00213114,-0.00022517,-0.00020104,-0.00213437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0403983,-0.00422325,0.326339,-0.0966592,0,0
1.74506e+09,0,1.68236e-05,-0.00415375,-9.29573e-07,-0.0180613,-0.000186334,-0.999837,1.04492,1.65598,-0.0714802,0.0391209,0.0249378,-0.200375,-0.0393414,0.0236446,-0.200536,0.120632,0.00778902,-0.145099,-0.120393,0.00714934,-0.146211,6.45576e-05,-0.00182968,0.000956664,-6.29499e-05,-0.00182584,0.000951655,0.000169993,-0.000203324,-0.00160711,-0.000171113,-0.000202776,-0.00160948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.040721,-0.00423388,0.32631,-0.0966677,0,0
1.74506e+09,0,1.10444e-05,-0.00312499,-3.56065e-07,-0.0183473,-0.000187425,-0.999832,1.00871,-0.837019,0.736689,0.0391409,0.0242983,-0.200024,-0.0393608,0.0230063,-0.200187,0.120688,0.00770891,-0.145635,-0.12045,0.00706947,-0.146748,3.68984e-05,-0.00141467,0.000821395,-3.56334e-05,-0.00141239,0.00081906,0.000119342,-0.000195413,-0.00112472,-0.000120021,-0.000195167,-0.00112605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0409236,-0.00424052,0.326296,-0.0966677,0,0
1.74506e+09,0,6.17163e-06,-0.00220786,-1.47679e-07,-0.0185762,-0.000188149,-0.999828,-0.0467093,1.14159,-0.612392,0.0391497,0.0237769,-0.19969,-0.0393692,0.0224856,-0.199854,0.120729,0.00763333,-0.146022,-0.120492,0.00699389,-0.147135,8.01412e-06,-0.00100447,0.000704221,-7.15519e-06,-0.00100303,0.000702994,7.57109e-05,-0.000140091,-0.000709272,-7.60664e-05,-0.000140169,-0.000709704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0411013,-0.00424631,0.326288,-0.0966634,0,0
1.74506e+09,0,3.26825e-06,-0.00158374,-2.45206e-08,-0.0187242,-0.000188507,-0.999825,-0.598176,1.40541,-0.0993734,0.039149,0.0234444,-0.199434,-0.0393682,0.0221536,-0.199598,0.120754,0.00759304,-0.146249,-0.120516,0.00695348,-0.147362,-8.54186e-06,-0.000699465,0.000587995,9.10465e-06,-0.000698507,0.000587291,5.05467e-05,-7.06353e-05,-0.000465174,-5.0699e-05,-7.08028e-05,-0.000465239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,2,-0.0412089,-0.0042498,0.326287,-0.0966566,0,0
