current_time,real_current_time,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,gravity_vec_0,gravity_vec_1,gravity_vec_2,commands_0,commands_1,commands_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,zone_center_0,zone_center_1,zone_center_2,zone_radius_0,reaction_time_0,base_pos_0,base_pos_1,base_pos_2,oobb_0,zone_active_0,zone_pre_active_0
1.74542e+09,0,1.92542e-08,6.93763e-05,-3.51685e-08,-0.0331267,-7.79242e-07,-0.999451,1.25813,-1.1088,-0.00265656,0.0251218,-0.00247747,-0.099062,-0.0251021,-0.00249195,-0.0990791,0.110236,0.00822091,-0.0672407,-0.110255,0.0083127,-0.0671726,1.2393e-05,2.88882e-05,4.97303e-06,-1.23885e-05,2.88911e-05,4.95822e-06,-1.51493e-05,1.66316e-05,3.41e-05,1.51466e-05,1.66052e-05,3.40933e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0393915,4.97972e-06,0.340602,-0.114373,0,0
1.74542e+09,0,1.91808e-08,6.91322e-05,-3.49982e-08,-0.0331189,-7.81522e-07,-0.999451,0.260455,0.1716,0.675168,0.0251287,-0.00246131,-0.0990592,-0.025109,-0.00247586,-0.0990763,0.110228,0.00823021,-0.0672218,-0.110247,0.00832188,-0.0671537,1.23965e-05,2.86896e-05,4.92101e-06,-1.23921e-05,2.86925e-05,4.9063e-06,-1.51288e-05,1.65846e-05,3.38137e-05,1.51261e-05,1.65583e-05,3.3807e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0393833,4.97838e-06,0.340603,-0.114378,0,0
1.74542e+09,0,-1.28761e-05,0.0169373,1.60587e-07,-0.0323884,-4.54571e-08,-0.999475,0.0640815,0.0816508,0.033906,0.0256917,2.37226e-05,-0.105259,-0.0256706,9.0003e-06,-0.105275,0.110606,0.0101513,-0.0713342,-0.110623,0.0102428,-0.0712657,0.00233266,0.00968433,-0.0254249,-0.00232769,0.00968336,-0.0254235,0.00150196,0.00701504,-0.0162798,-0.00149672,0.00701458,-0.0162782,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0393539,5.00718e-06,0.34003,-0.114954,0,0
1.74542e+09,0,-8.87472e-06,0.0315882,1.37474e-07,-0.0305624,7.68705e-07,-0.999533,-1.61692,-1.47076,-0.223472,0.0267975,0.00414443,-0.11696,-0.0267749,0.00412929,-0.116976,0.111256,0.0127991,-0.0784099,-0.111272,0.0128907,-0.0783409,0.00357038,0.0122961,-0.0369524,-0.00356728,0.0122951,-0.0369511,0.00197456,0.00716745,-0.0215153,-0.00197114,0.00716747,-0.0215141,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0393038,5.06754e-06,0.338337,-0.116578,0,0
1.74542e+09,0,-1.18862e-06,0.0426468,-1.57333e-07,-0.0275064,1.13868e-06,-0.999622,1.91018,0.586316,-0.678003,0.0284208,0.00915474,-0.133226,-0.0283977,0.00913924,-0.133242,0.112086,0.0153326,-0.0874835,-0.112101,0.0154241,-0.0874141,0.00437175,0.0123708,-0.0427163,-0.00437181,0.0123699,-0.0427157,0.00211001,0.00550315,-0.0231453,-0.00210991,0.00550372,-0.0231449,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0392934,5.11288e-06,0.336325,-0.118559,0,0
1.74542e+09,0,5.08941e-06,0.046879,-7.28731e-07,-0.0234973,9.16759e-07,-0.999724,1.28969,0.744378,-0.00094568,0.0304249,0.0141759,-0.15213,-0.0304024,0.0141601,-0.152146,0.112994,0.0171989,-0.0974722,-0.11301,0.0172908,-0.0974028,0.00462381,0.0104093,-0.0423723,-0.00462619,0.0104086,-0.0423725,0.00200021,0.00320241,-0.0220355,-0.0020028,0.00320335,-0.0220359,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0393589,5.14269e-06,0.334202,-0.120651,0,0
1.74542e+09,0,7.93517e-06,0.0446632,-1.30159e-06,-0.0198103,3.65915e-07,-0.999804,0.322448,-0.273298,-0.544254,0.032239,0.0177666,-0.168236,-0.0322177,0.0177506,-0.168252,0.113748,0.0180548,-0.105792,-0.113765,0.0181472,-0.105723,0.00440292,0.00771118,-0.0380551,-0.00440612,0.00771069,-0.0380557,0.00177415,0.00132,-0.019636,-0.00177792,0.00132108,-0.019637,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0395281,5.15859e-06,0.332198,-0.122495,0,0
1.74542e+09,1,-1.86417e-06,0.0369697,-3.57167e-06,-0.0165349,4.47197e-07,-0.999863,1.32209,0.287191,-0.251883,0.0338874,0.020214,-0.182026,-0.0338658,0.0201972,-0.182042,0.114404,0.0183136,-0.113043,-0.114421,0.018406,-0.112974,0.00383976,0.00485441,-0.0312198,-0.00383984,0.00485025,-0.0312169,0.00154315,0.000332161,-0.0169538,-0.00154426,0.000331618,-0.0169533,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0398157,5.20757e-06,0.330456,-0.123966,0,0
1.74542e+09,1,1.03422e-05,0.0246274,-3.28904e-06,-0.0138627,-4.42585e-07,-0.999904,1.91695,-0.112658,0.479478,0.035375,0.0216473,-0.193663,-0.0353553,0.0216298,-0.193679,0.115028,0.0184005,-0.119818,-0.115048,0.0184929,-0.119749,0.00297565,0.00195637,-0.0223798,-0.00297975,0.00195579,-0.022381,0.00131077,0.000123594,-0.0140607,-0.0013165,0.000123726,-0.0140614,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0402694,5.26595e-06,0.32892,-0.125063,0,0
1.74542e+09,1,6.64633e-06,0.0146479,-2.80887e-06,-0.0124981,-1.04666e-06,-0.999922,1.71338,1.64338,-0.413966,0.0362946,0.0219606,-0.200326,-0.0362761,0.0219429,-0.200342,0.115461,0.0184401,-0.124393,-0.115482,0.0185326,-0.124324,0.0022201,0.000204808,-0.0156577,-0.00222236,0.000204528,-0.0156589,0.00111857,0.000141975,-0.0116255,-0.0011223,0.000142202,-0.0116264,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.22,0.2,1,-0.0407845,5.30142e-06,0.327889,-0.125585,0,0
