current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75672e+09,0,-0.0328916,-3.97085e-07,-0.999459,9.73561e-08,0.000311428,-1.37321e-07,0.0251925,-0.00401813,-0.0997584,-0.0251702,-0.00402927,-0.0997766,0.110115,0.00906825,-0.0671413,-0.110136,0.00917041,-0.0670632,4.86941e-05,0.000139491,2.94888e-05,-4.86815e-05,0.000139503,2.94249e-05,-6.30593e-05,6.92722e-05,0.000175199,6.30553e-05,6.91576e-05,0.000175167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.75672e+09,0,-0.0328805,-4.00742e-07,-0.999459,9.69062e-08,0.000309173,-1.36475e-07,0.0252012,-0.00399309,-0.0997531,-0.025179,-0.00400424,-0.0997715,0.110103,0.00908077,-0.0671101,-0.110125,0.00918293,-0.0670319,4.87415e-05,0.000138681,2.87968e-05,-4.87292e-05,0.000138693,2.87333e-05,-6.2869e-05,6.9523e-05,0.000172927,6.28653e-05,6.9409e-05,0.000172895,-0.539517,-2.20875,-2.0479,0.673433,-0.426962,-0.964739,1.41105,0.35277,-3.23687,-1.30283,-0.674233,-2.46781,1,0,0,0
1.75672e+09,0,-0.0329795,0.00149491,-0.999455,-0.21681,-0.0132065,0.000323594,0.022747,-0.0179979,-0.132217,-0.021192,-0.00405592,-0.114342,0.113894,0.021333,-0.131377,-0.114854,0.0056349,-0.111796,-0.0810405,-0.422022,-0.837778,0.110234,-0.00324325,-0.38913,0.116783,0.309377,-1.70275,-0.135915,-0.118839,-1.19118,-0.499654,-1.83621,-1.82921,0.575142,-0.431448,-0.81912,1.11089,0.260267,-2.87567,-1.10981,-0.801254,-2.28515,1,0,0,0
1.75672e+09,0,-0.0337859,0.00933486,-0.999385,-0.425995,-0.0720079,0.0216327,0.00144073,-0.115623,-0.254468,0.00623447,-0.013877,-0.165828,0.144891,0.0558016,-0.389599,-0.145974,-0.0308114,-0.297937,-0.276938,-1.24073,-1.17197,0.369068,-0.172834,-0.462916,0.432821,0.233724,-2.52331,-0.404425,-0.501787,-1.87634,-0.447951,-1.88818,-1.78101,0.583581,-0.409998,-0.91928,1.16157,0.306271,-2.88642,-1.13815,-0.662252,-2.33252,1,0,0,0
1.75672e+09,0,-0.036269,0.0204982,-0.999132,-0.668717,-0.170063,-0.0102674,-0.0330716,-0.261854,-0.354952,0.0415436,-0.0288984,-0.225069,0.202031,0.0664861,-0.611339,-0.193925,-0.0971809,-0.4689,-0.398237,-1.55593,-0.796225,0.336232,-0.145731,-0.64175,0.642637,0.0353823,-1.84829,-0.509491,-0.770669,-1.48436,-0.521057,-1.79036,-1.61342,0.641894,-0.46333,-0.953259,1.06942,0.387746,-2.79217,-1.06467,-0.754924,-2.3248,1,0,0,0
1.75672e+09,0,-0.0396912,0.0332472,-0.998659,-0.922559,-0.243346,-0.0503337,-0.0667917,-0.384901,-0.399038,0.0669164,-0.0406445,-0.276246,0.254539,0.0683278,-0.72684,-0.232845,-0.161186,-0.566319,-0.411265,-1.46447,-0.171836,0.286453,-0.141645,-0.65583,0.630438,0.0560077,-0.963776,-0.396702,-0.783931,-0.899372,-0.536087,-2.10544,-1.44474,0.675459,-0.492567,-1.07114,1.16392,0.466661,-3.03373,-1.05658,-0.915077,-2.54971,1,0,0,0
1.75672e+09,0,-0.0463307,0.058791,-0.997194,-1.32587,-0.349756,-0.102879,-0.110682,-0.536726,-0.408891,0.0965461,-0.0562064,-0.349366,0.319413,0.0797368,-0.816947,-0.271088,-0.242138,-0.654333,-0.38831,-1.27663,0.0323843,0.26531,-0.197651,-0.557881,0.520733,0.214899,-0.680448,-0.288953,-0.663355,-0.720401,-0.654332,-2.62646,-1.51696,0.721431,-0.614664,-1.32132,1.38851,0.720003,-3.56618,-1.25201,-1.132,-3.04555,1,0,0,0
1.75672e+09,0,-0.0550988,0.0895885,-0.994454,-1.70301,-0.484954,-0.144379,-0.147152,-0.650687,-0.401667,0.119304,-0.0766611,-0.416268,0.364137,0.113638,-0.880768,-0.294085,-0.298537,-0.724401,-0.36266,-1.06584,0.0592515,0.224262,-0.267217,-0.610499,0.390418,0.438701,-0.717934,-0.186995,-0.4912,-0.790227,-0.855508,-3.18537,-1.65802,0.795093,-0.743737,-1.64203,1.62051,0.888023,-4.21615,-1.33448,-1.35349,-3.6755,1,0,0,0
1.75672e+09,0,-0.0868584,0.0928936,-0.99188,1.41422,-2.6935,-0.783245,-0.175017,-0.680431,-0.411418,0.138755,-0.103906,-0.470659,0.383897,0.174092,-0.969543,-0.342851,-0.3344,-0.825725,-0.278021,0.34434,-0.320098,0.236574,-0.290698,-0.401162,0.0593501,0.763416,-1.09943,-0.806997,-0.258415,-1.24598,-0.94242,-3.8007,-2.09959,0.915899,-0.886959,-2.0781,1.8897,1.24982,-4.88343,-1.66461,-1.46391,-4.23544,1,0,0,0
1.75672e+09,0,-0.156142,0.0443501,-0.986738,2.84041,-3.83934,-0.989694,-0.209697,-0.623356,-0.462592,0.171896,-0.137482,-0.505036,0.39288,0.2549,-1.0989,-0.429506,-0.35603,-0.966663,-0.392354,0.653668,-0.678348,0.394932,-0.359243,-0.445332,0.168616,0.840816,-1.52808,-0.82832,-0.19704,-1.6107,-1.03077,-4.34602,-2.4513,0.86309,-0.904662,-2.6319,2.13867,1.62549,-5.63221,-1.8077,-1.50729,-4.96022,1,0,0,0
