current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75673e+09,0,-0.0337325,-5.85428e-07,-0.999431,8.25375e-08,0.000398859,-1.90766e-07,0.0247415,-0.00365841,-0.0993832,-0.0247222,-0.0036726,-0.0993994,0.110971,0.0076679,-0.0688548,-0.110989,0.00776005,-0.0687869,4.51668e-05,0.000126948,8.70326e-05,-4.5134e-05,0.000126958,8.69566e-05,-7.40582e-05,2.42492e-05,0.000278237,7.40349e-05,2.41099e-05,0.000278231,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0
1.75673e+09,0,-0.0337182,-5.88644e-07,-0.999431,8.3309e-08,0.000394627,-1.89401e-07,0.0247496,-0.00363529,-0.099368,-0.0247303,-0.00364947,-0.0993843,0.110958,0.00767267,-0.0688053,-0.110976,0.00776482,-0.0687375,4.54931e-05,0.000129641,8.18607e-05,-4.54607e-05,0.000129651,8.17848e-05,-7.33145e-05,2.84903e-05,0.000271457,7.32914e-05,2.83522e-05,0.00027145,-0.588948,-2.63772,-2.18245,0.729923,-0.38422,-1.05284,1.67745,0.440756,-3.51925,-1.49697,-0.730465,-2.75613,-0.5,0,0,0
1.75673e+09,0,-0.0334517,0.000119044,-0.99944,-0.0161088,0.0375865,-0.000880354,0.0252152,-0.00203747,-0.10325,-0.0249579,-0.00206584,-0.103167,0.111347,0.00932896,-0.0719556,-0.111167,0.00930429,-0.0717212,0.0126757,0.0430351,-0.106478,-0.00626561,0.042652,-0.103899,0.0106823,0.0444673,-0.0862254,-0.00543693,0.0413526,-0.0818691,-0.518471,-2.48274,-1.94401,0.679237,-0.45665,-0.890596,1.44961,0.268066,-3.36383,-1.36154,-0.889567,-2.75742,-0.5,0,0,0
1.75673e+09,0,-0.0319046,0.000600111,-0.999491,-0.0282231,0.11242,-0.00197258,0.0273662,0.00485569,-0.121289,-0.0261483,0.004798,-0.120838,0.11308,0.0161784,-0.0860434,-0.112147,0.0157042,-0.0852044,0.0280323,0.085937,-0.234159,-0.0167329,0.0859865,-0.230025,0.0218369,0.0828918,-0.17816,-0.0132584,0.0777784,-0.171465,-0.467427,-2.69442,-1.95191,0.669345,-0.370256,-1.03198,1.6114,0.329626,-3.46227,-1.45076,-0.852908,-2.92748,-0.5,0,0,0
1.75673e+09,0,-0.0282578,0.0012053,-0.9996,-0.0246957,0.212833,-0.00314066,0.0311964,0.015712,-0.153154,-0.0287796,0.0157167,-0.152291,0.115857,0.0260174,-0.109168,-0.114094,0.0249627,-0.107607,0.0396775,0.105186,-0.328913,-0.0301155,0.106151,-0.326027,0.0269988,0.0902814,-0.230469,-0.0213392,0.0849275,-0.224199,-0.507412,-2.4646,-1.73219,0.699403,-0.4713,-1.06892,1.45566,0.301589,-3.29646,-1.32402,-0.903957,-2.81154,-0.5,0,0,0
1.75673e+09,0,-0.0235503,0.0015626,-0.999721,-0.015709,0.30058,-0.00379364,0.035134,0.0251724,-0.185306,-0.0320456,0.0253039,-0.184256,0.11834,0.0336468,-0.130923,-0.116292,0.0321116,-0.128828,0.0467782,0.103072,-0.376427,-0.0411831,0.104793,-0.374874,0.0277089,0.0784012,-0.247829,-0.0266261,0.0731305,-0.242192,-0.530528,-2.40119,-1.54445,0.691019,-0.456631,-0.912666,1.32379,0.224759,-3.14714,-1.17672,-1.03603,-2.78954,-0.5,0,0,0
1.75673e+09,0,-0.0149457,0.0017651,-0.999887,-0.00213503,0.403354,-0.00427025,0.0412715,0.0364367,-0.232817,-0.0378782,0.036817,-0.231642,0.121574,0.041223,-0.16082,-0.119803,0.0390638,-0.158089,0.0544507,0.0835425,-0.406498,-0.0545495,0.0858615,-0.405932,0.0258066,0.0484292,-0.24645,-0.0310976,0.0432702,-0.241457,-0.575378,-2.32219,-1.39222,0.725708,-0.504919,-0.848362,1.18536,0.240053,-3.04284,-1.12052,-1.12884,-2.84622,-0.5,0,0,0
1.75673e+09,0,-0.00893337,0.00175169,-0.999959,0.00274075,0.44712,-0.00435625,0.045238,0.0415766,-0.261335,-0.0419396,0.0421284,-0.260135,0.123317,0.0437645,-0.177672,-0.122014,0.0412469,-0.174601,0.0581627,0.065238,-0.406062,-0.0603128,0.0676986,-0.40586,0.0241861,0.026839,-0.235374,-0.0316718,0.021794,-0.230662,-0.614234,-2.12306,-1.2034,0.766195,-0.494744,-0.735523,1.02426,0.161059,-2.85057,-0.94286,-1.20729,-2.80393,-0.5,0,0,0
1.75673e+09,0,0.00121327,0.00161502,-0.999998,0.00767541,0.455988,-0.000782679,0.051826,0.0467816,-0.304592,-0.0489488,0.0476628,-0.303384,0.125875,0.0449705,-0.202257,-0.125456,0.0420588,-0.198792,0.0608514,0.033026,-0.377013,-0.0654066,0.0364316,-0.376978,0.0230568,0.002529,-0.215425,-0.0309981,-0.000184803,-0.212447,-0.528068,-2.00907,-1.13467,0.771608,-0.480025,-0.73299,0.916862,0.18439,-2.73024,-0.907419,-1.26058,-2.66353,-0.5,0,0,0
1.75673e+09,0,0.0106393,0.00153744,-0.999942,-0.000176068,0.399483,-0.00317322,0.0586118,0.0485991,-0.342952,-0.0560284,0.0497905,-0.34172,0.128447,0.044593,-0.224864,-0.128764,0.0412475,-0.22095,0.0610242,0.00448599,-0.32295,-0.0622593,0.00635435,-0.322592,0.0236777,-0.00774427,-0.196368,-0.0291201,-0.0124438,-0.191683,-0.469265,-1.83761,-1.00463,0.729752,-0.39172,-0.83592,0.769717,0.170143,-2.56756,-0.722542,-1.25287,-2.70497,-0.5,0,0,0
