current_time,real_current_time,gravity_vec_0,gravity_vec_1,gravity_vec_2,ang_vel_body_0,ang_vel_body_1,ang_vel_body_2,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,commands_0,commands_1,commands_2,
1.75674e+09,0,-0.0342461,-6.37377e-07,-0.999413,4.40898e-08,0.000458657,-2.35091e-07,0.0245233,-0.00308961,-0.0995544,-0.0245026,-0.00310606,-0.0995719,0.111348,0.00712943,-0.0704709,-0.111368,0.00722909,-0.0703984,3.01949e-05,-3.89585e-05,0.000329815,-3.01425e-05,-3.89545e-05,0.000329741,-0.00010186,-0.000160065,0.000512058,0.000101839,-0.00016024,0.000512058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75674e+09,0,-0.0342296,-6.39324e-07,-0.999414,4.79091e-08,0.00045767,-2.33036e-07,0.0245289,-0.00309497,-0.0994974,-0.0245082,-0.00311136,-0.099515,0.11133,0.00710237,-0.0703808,-0.11135,0.00720191,-0.0703083,3.17424e-05,-2.17345e-05,0.000304798,-3.16914e-05,-2.17296e-05,0.000304722,-9.92917e-05,-0.000142467,0.000490638,9.92699e-05,-0.000142641,0.000490638,-0.751574,-2.1771,-2.36934,0.799746,-0.434517,-1.07389,1.32912,0.301324,-3.78546,-1.22477,-0.888033,-2.93081,0,0,0,0
1.75674e+09,0,-0.0349648,0.00277835,-0.999385,-0.44343,-0.12849,-0.00868696,0.0123716,-0.0212854,-0.148334,-0.0159542,-0.00563323,-0.118948,0.11505,0.0224185,-0.163841,-0.115672,0.00858116,-0.144933,-0.428882,-0.565045,-1.33137,0.252128,-0.108689,-0.50554,0.099502,0.365289,-2.55948,-0.122316,0.0418836,-2.15838,-1.98609,-2.70643,-2.74928,2.3341,-1.69553,-0.340441,1.01384,-0.148476,-4.39055,-1.48685,-0.607351,-4.0941,0,0,0,0
1.75674e+09,0,-0.0393406,0.0151293,-0.999111,-0.826751,-0.24156,-0.0817547,-0.081573,-0.108141,-0.298425,0.0312092,-0.0378682,-0.139847,0.10886,0.0316498,-0.428972,-0.126366,-0.000901878,-0.421573,-1.29791,-0.743556,-1.08764,0.315299,-0.191801,-0.0642735,-0.431582,-0.321124,-1.45756,0.124575,-0.216902,-2.46586,-1.96819,0.283778,-0.859873,1.92189,-1.1901,1.67918,-1.52546,-0.680163,-0.391169,0.244991,0.0612528,-2.17763,0,0,0,0
1.75674e+09,0,-0.0479141,0.0427767,-0.997935,-1.4153,-0.598373,-0.0941364,-0.237972,-0.127461,-0.340134,0.0621473,-0.0480929,-0.133583,0.0155042,-0.0486282,-0.310461,-0.0687719,-0.00637513,-0.590266,-1.32716,0.549508,0.199404,0.252819,-0.0302416,0.148399,-1.12818,-1.09823,4.19478,0.877977,0.405567,-0.591825,-0.738443,2.12387,-0.455916,0.346323,-0.200953,2.37155,-2.41086,-0.563479,4.88118,0.953568,1.59008,-1.20809,0,0,0,0
1.75674e+09,1,-0.0447186,0.0385642,-0.998255,2.16413,1.23535,0.308316,-0.35255,-0.0109162,-0.309765,0.0433775,-0.0541363,-0.135511,-0.0505443,-0.109218,-0.108859,0.0508119,0.0880046,-0.598663,-0.830872,1.59125,-0.407414,-0.77191,-0.122108,-0.294107,-0.560718,-0.479756,0.625123,1.50415,1.49641,-0.183161,1.43721,3.20959,-1.83153,-1.31809,-0.124286,0.692219,-2.79105,-1.851,8.19258,1.09684,2.94837,-2.85986,0,0,0,0
1.75674e+09,1,0.00641213,-0.0456744,-0.998936,4.12543,2.79722,0.25965,-0.370606,0.194777,-0.384784,-0.0784163,-0.0707088,-0.165855,-0.130138,-0.190635,-0.0493062,0.248108,0.283777,-0.621273,0.531948,1.97557,0.0832018,-0.959001,-0.107988,-0.409455,-0.711448,-0.842577,0.559265,2.01304,1.687,-0.0800178,0.613767,2.60133,-0.605511,0.864599,0.933678,0.856484,-2.48926,0.39535,5.97531,1.75678,1.89835,-2.72815,0,0,0,0
1.75674e+09,1,0.0590229,-0.112702,-0.991874,1.71945,1.98405,0.0285461,-0.271331,0.357125,-0.27719,-0.148672,-0.0824472,-0.215888,-0.175485,-0.253391,0.00435507,0.419178,0.389932,-0.601003,1.08242,0.953319,2.03042,-0.315543,-0.167141,-0.25246,0.0660143,0.000356645,0.243993,1.07496,0.143889,0.591023,-1.8511,-0.180099,0.671853,3.31853,1.08612,4.04706,0.258121,2.27508,2.62497,0.396116,-0.411037,-2.21835,0,0,0,0
1.75674e+09,1,0.077875,-0.0964294,-0.992289,-2.86656,-0.0886055,-0.156224,-0.172909,0.347864,-0.0364156,-0.123404,-0.105991,-0.195544,-0.0862139,-0.154447,0.000687599,0.435924,0.298768,-0.540494,0.811209,-1.09237,1.64631,0.687819,-0.276799,0.560732,1.39848,1.58765,-0.133928,-0.580501,-1.42036,0.178338,-1.5128,-3.08238,-1.04613,3.37201,-0.867554,5.02753,1.07356,1.72859,0.216419,-0.58739,-0.432061,-3.16899,0,0,0,0
1.75674e+09,1,0.0641577,-0.0259504,-0.997602,-3.08688,-0.868841,-0.312078,-0.099903,0.29034,0.0216887,-0.0415217,-0.138241,-0.118326,0.0477401,0.0359315,-0.0240086,0.334887,0.138957,-0.535391,0.526646,-0.135778,-0.25173,0.709264,-0.346353,0.805646,0.842418,1.91648,-0.525535,-1.13066,-1.52252,0.219599,-1.48968,-1.08255,-1.24279,1.51089,-1.889,2.46341,-0.839103,0.473887,-0.931576,0.653126,0.358702,-1.78473,0,0,0,0
